# boron_feed,boron_limit,LCOW,SEC,Recovery,RO1_Boron_rej,RO1_Feed_pH,HCl dose,RO2_Boron_rej,RO2_Feed_pH,NaOH dose,Mem Area RO1,Mem Area RO2,P1,P2
8.500000e-03,1.000000e-03,9.059630e-01,5.102718e+00,5.925835e-01,5.419866e-01,5.500000e+00,6.034157e+01,8.422211e-01,1.016408e+01,2.506919e+01,1.074614e+02,7.052631e+01,6.889375e+06,6.889375e+06
8.500000e-03,2.400000e-03,8.916982e-01,5.100638e+00,5.920065e-01,5.419866e-01,5.500000e+00,6.034157e+01,5.344229e-01,8.044279e+00,2.174509e+00,1.076030e+02,7.046650e+01,6.879660e+06,6.879660e+06
9.000000e-03,3.000000e-04,9.469437e-01,5.108724e+00,5.942230e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.591951e-01,1.117761e+01,9.086678e+01,1.070589e+02,7.069624e+01,6.917148e+06,6.917148e+06
9.000000e-03,5.000000e-04,9.246079e-01,5.105445e+00,5.933327e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.303916e-01,1.087318e+01,5.500052e+01,1.072775e+02,7.060397e+01,6.902035e+06,6.902035e+06
9.000000e-03,1.000000e-03,9.068984e-01,5.102855e+00,5.926212e-01,5.419866e-01,5.500000e+00,6.034157e+01,8.520822e-01,1.023510e+01,2.657063e+01,1.074522e+02,7.053022e+01,6.890011e+06,6.890011e+06
9.000000e-03,2.400000e-03,8.924344e-01,5.100745e+00,5.920363e-01,5.419866e-01,5.500000e+00,6.034157e+01,5.696939e-01,8.324401e+00,3.355954e+00,1.075956e+02,7.046959e+01,6.880162e+06,6.880162e+06
9.500000e-03,3.000000e-04,9.497664e-01,5.109139e+00,5.943349e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.614128e-01,1.120450e+01,9.540022e+01,1.070314e+02,7.070784e+01,6.919054e+06,6.919054e+06
9.500000e-03,5.000000e-04,9.265864e-01,5.105735e+00,5.934119e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.342588e-01,1.091042e+01,5.817708e+01,1.072581e+02,7.061218e+01,6.903376e+06,6.903376e+06
9.500000e-03,1.000000e-03,9.078360e-01,5.102992e+00,5.926590e-01,5.419866e-01,5.500000e+00,6.034157e+01,8.607833e-01,1.029893e+01,2.807560e+01,1.074429e+02,7.053414e+01,6.890648e+06,6.890648e+06
9.500000e-03,2.400000e-03,8.932119e-01,5.100859e+00,5.920678e-01,5.419866e-01,5.500000e+00,6.034157e+01,5.999971e-01,8.545821e+00,4.603834e+00,1.075879e+02,7.047286e+01,6.880692e+06,6.880692e+06
1.000000e-02,3.000000e-04,9.525142e-01,5.109543e+00,5.944438e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.634018e-01,1.122922e+01,9.981342e+01,1.070046e+02,7.071912e+01,6.920908e+06,6.920908e+06
1.000000e-02,5.000000e-04,9.285485e-01,5.106023e+00,5.934903e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.377188e-01,1.094451e+01,6.132740e+01,1.072388e+02,7.062031e+01,6.904706e+06,6.904706e+06
1.000000e-02,1.000000e-03,9.087800e-01,5.103130e+00,5.926970e-01,5.419866e-01,5.500000e+00,6.034157e+01,8.685176e-01,1.035670e+01,2.959096e+01,1.074336e+02,7.053809e+01,6.891290e+06,6.891290e+06
1.000000e-02,2.400000e-03,8.940786e-01,5.100985e+00,5.921030e-01,5.419866e-01,5.500000e+00,6.034157e+01,6.263131e-01,8.728894e+00,5.994721e+00,1.075793e+02,7.047650e+01,6.881283e+06,6.881283e+06
1.050000e-02,3.000000e-04,9.551970e-01,5.109938e+00,5.945499e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.651958e-01,1.125205e+01,1.041225e+02,1.069785e+02,7.073012e+01,6.922718e+06,6.922718e+06
1.050000e-02,5.000000e-04,9.304956e-01,5.106308e+00,5.935681e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.408329e-01,1.097587e+01,6.445369e+01,1.072197e+02,7.062838e+01,6.906024e+06,6.906024e+06
1.050000e-02,1.000000e-03,9.097318e-01,5.103269e+00,5.927354e-01,5.419866e-01,5.500000e+00,6.034157e+01,8.754377e-01,1.040931e+01,3.111878e+01,1.074242e+02,7.054206e+01,6.891937e+06,6.891937e+06
