# boron_feed,boron_limit,LCOW,SEC,Recovery,RO1_Boron_rej,RO1_Feed_pH,HCl dose,RO2_Boron_rej,RO2_Feed_pH,NaOH dose,Mem Area RO1,Mem Area RO2,P1,P2
6.000000e-03,1.000000e-03,8.996802e-01,5.101801e+00,5.923297e-01,5.109595e-01,5.500000e+00,6.034157e+01,7.910360e-01,9.495355e+00,1.498496e+01,1.075237e+02,7.050001e+01,6.885099e+06,6.885099e+06
6.000000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.109595e-01,5.500000e+00,6.034157e+01,6.555404e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
6.500000e-03,3.000000e-04,9.075274e-01,5.102947e+00,5.926466e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.494442e-01,1.027867e+01,2.758033e+01,1.074460e+02,7.053285e+01,6.890438e+06,6.890438e+06
6.500000e-03,5.000000e-04,9.047993e-01,5.102548e+00,5.925365e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.129317e-01,1.006399e+01,2.320127e+01,1.074730e+02,7.052145e+01,6.888583e+06,6.888583e+06
6.500000e-03,1.000000e-03,9.004316e-01,5.101911e+00,5.923601e-01,5.109595e-01,5.500000e+00,6.034157e+01,8.100327e-01,9.586475e+00,1.619092e+01,1.075162e+02,7.050316e+01,6.885611e+06,6.885611e+06
6.500000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.109595e-01,5.500000e+00,6.034157e+01,6.555404e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
7.000000e-03,3.000000e-04,9.079697e-01,5.103011e+00,5.926644e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.532170e-01,1.030749e+01,2.829026e+01,1.074416e+02,7.053470e+01,6.890739e+06,6.890739e+06
7.000000e-03,5.000000e-04,9.051839e-01,5.102605e+00,5.925520e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.196292e-01,1.009865e+01,2.381864e+01,1.074691e+02,7.052306e+01,6.888845e+06,6.888845e+06
7.000000e-03,1.000000e-03,9.010421e-01,5.102000e+00,5.923848e-01,5.109595e-01,5.500000e+00,6.034157e+01,8.258633e-01,9.659905e+00,1.717067e+01,1.075102e+02,7.050572e+01,6.886026e+06,6.886026e+06
7.000000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.109595e-01,5.500000e+00,6.034157e+01,6.555404e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
7.500000e-03,3.000000e-04,9.084087e-01,5.103075e+00,5.926821e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.564658e-01,1.033469e+01,2.899483e+01,1.074372e+02,7.053653e+01,6.891038e+06,6.891038e+06
7.500000e-03,5.000000e-04,9.055423e-01,5.102657e+00,5.925665e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.253700e-01,1.012948e+01,2.439385e+01,1.074656e+02,7.052455e+01,6.889088e+06,6.889088e+06
7.500000e-03,1.000000e-03,9.015579e-01,5.102075e+00,5.924056e-01,5.109595e-01,5.500000e+00,6.034157e+01,8.392584e-01,9.720947e+00,1.799869e+01,1.075051e+02,7.050788e+01,6.886377e+06,6.886377e+06
7.500000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.109595e-01,5.500000e+00,6.034157e+01,6.555404e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
8.000000e-03,3.000000e-04,9.088534e-01,5.103140e+00,5.927000e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.592927e-01,1.036094e+01,2.970874e+01,1.074328e+02,7.053839e+01,6.891340e+06,6.891340e+06
