# Temperature,Flow,Enthalpy,Vap Pressure,Osmotic Pressure,Diffusivity,Osmotic Coeff,Density,Viscosity
3.310667e+02,1.662500e-01,2.040477e+05,1.638960e+04,1.678221e+07,2.654470e-09,1.050577e+00,1.087008e+03,6.326986e-04
3.310667e+02,1.766667e-01,2.020213e+05,1.625347e+04,1.806002e+07,2.685026e-09,1.063908e+00,1.092818e+03,6.452617e-04
3.310667e+02,1.870833e-01,2.000367e+05,1.611578e+04,1.936753e+07,2.714636e-09,1.077407e+00,1.098562e+03,6.581244e-04
3.310667e+02,1.975000e-01,1.980942e+05,1.597659e+04,2.070417e+07,2.742582e-09,1.091016e+00,1.104243e+03,6.713174e-04
3.310667e+02,2.079167e-01,1.961944e+05,1.583596e+04,2.206914e+07,2.768226e-09,1.104680e+00,1.109860e+03,6.848714e-04
3.310667e+02,2.183333e-01,1.943378e+05,1.569397e+04,2.346140e+07,2.790996e-09,1.118341e+00,1.115415e+03,6.988167e-04
3.310667e+02,2.287500e-01,1.925248e+05,1.555069e+04,2.487969e+07,2.810389e-09,1.131943e+00,1.120908e+03,7.131828e-04
3.310667e+02,2.391667e-01,1.907560e+05,1.540619e+04,2.632254e+07,2.825961e-09,1.145428e+00,1.126341e+03,7.279983e-04
3.310667e+02,2.495833e-01,1.890318e+05,1.526055e+04,2.778823e+07,2.837319e-09,1.158739e+00,1.131714e+03,7.432909e-04
3.310667e+02,2.600000e-01,1.873528e+05,1.511383e+04,2.927481e+07,2.844122e-09,1.171821e+00,1.137027e+03,7.590870e-04
3.364833e+02,1.000000e-02,2.619818e+05,2.326251e+04,8.834375e+05,3.157408e-09,9.072151e-01,9.879677e+02,4.277451e-04
3.364833e+02,2.041667e-02,2.589933e+05,2.311942e+04,1.812126e+06,3.023798e-09,9.114610e-01,9.949989e+02,4.373231e-04
3.364833e+02,3.083333e-02,2.560816e+05,2.297505e+04,2.752465e+06,2.918173e-09,9.167180e-01,1.001920e+03,4.470977e-04
3.364833e+02,4.125000e-02,2.532405e+05,2.282911e+04,3.707297e+06,2.837004e-09,9.229281e-01,1.008737e+03,4.570155e-04
3.364833e+02,5.166667e-02,2.504647e+05,2.268135e+04,4.679231e+06,2.777089e-09,9.300333e-01,1.015456e+03,4.670388e-04
3.364833e+02,6.208333e-02,2.477501e+05,2.253162e+04,5.670641e+06,2.735526e-09,9.379755e-01,1.022082e+03,4.771436e-04
3.364833e+02,7.250000e-02,2.450930e+05,2.237976e+04,6.683663e+06,2.709685e-09,9.466969e-01,1.028619e+03,4.873172e-04
3.364833e+02,8.291667e-02,2.424908e+05,2.222570e+04,7.720201e+06,2.697181e-09,9.561393e-01,1.035070e+03,4.975558e-04
3.364833e+02,9.333333e-02,2.399412e+05,2.206937e+04,8.781922e+06,2.695858e-09,9.662448e-01,1.041440e+03,5.078634e-04
3.364833e+02,1.037500e-01,2.374424e+05,2.191072e+04,9.870257e+06,2.703762e-09,9.769554e-01,1.047731e+03,5.182502e-04
3.364833e+02,1.141667e-01,2.349931e+05,2.174976e+04,1.098640e+07,2.719128e-09,9.882131e-01,1.053946e+03,5.287311e-04
3.364833e+02,1.245833e-01,2.325924e+05,2.158650e+04,1.213132e+07,2.740361e-09,9.999599e-01,1.060087e+03,5.393249e-04
3.364833e+02,1.350000e-01,2.302394e+05,2.142096e+04,1.330574e+07,2.766022e-09,1.012138e+00,1.066156e+03,5.500534e-04
3.364833e+02,1.454167e-01,2.279337e+05,2.125319e+04,1.451014e+07,2.794813e-09,1.024689e+00,1.072156e+03,5.609405e-04
3.364833e+02,1.558333e-01,2.256750e+05,2.108325e+04,1.574479e+07,2.825566e-09,1.037554e+00,1.078086e+03,5.720117e-04
3.364833e+02,1.662500e-01,2.234631e+05,2.091119e+04,1.700970e+07,2.857230e-09,1.050677e+00,1.083950e+03,5.832934e-04
3.364833e+02,1.766667e-01,2.212982e+05,2.073710e+04,1.830466e+07,2.888864e-09,1.064000e+00,1.089748e+03,5.948126e-04
3.364833e+02,1.870833e-01,2.191802e+05,2.056106e+04,1.962921e+07,2.919622e-09,1.077463e+00,1.095481e+03,6.065962e-04
3.364833e+02,1.975000e-01,2.171093e+05,2.038315e+04,2.098268e+07,2.948749e-09,1.091009e+00,1.101150e+03,6.186711e-04
3.364833e+02,2.079167e-01,2.150857e+05,2.020346e+04,2.236413e+07,2.975572e-09,1.104580e+00,1.106757e+03,6.310638e-04
3.364833e+02,2.183333e-01,2.131097e+05,2.002210e+04,2.377242e+07,2.999493e-09,1.118118e+00,1.112303e+03,6.438000e-04
3.364833e+02,2.287500e-01,2.111815e+05,1.983915e+04,2.520614e+07,3.019980e-09,1.131565e+00,1.117787e+03,6.569045e-04
3.364833e+02,2.391667e-01,2.093014e+05,1.965471e+04,2.666368e+07,3.036564e-09,1.144864e+00,1.123211e+03,6.704012e-04
3.364833e+02,2.495833e-01,2.074697e+05,1.946888e+04,2.814316e+07,3.048833e-09,1.157955e+00,1.128575e+03,6.843129e-04
3.364833e+02,2.600000e-01,2.056867e+05,1.928176e+04,2.964250e+07,3.056427e-09,1.170782e+00,1.133880e+03,6.986611e-04
3.419000e+02,1.000000e-02,2.844368e+05,2.945393e+04,8.928179e+05,3.402833e-09,9.050763e-01,9.850019e+02,3.962593e-04
3.419000e+02,2.041667e-02,2.811687e+05,2.927288e+04,1.831810e+06,3.268932e-09,9.095316e-01,9.920247e+02,4.057101e-04
3.419000e+02,3.083333e-02,2.779924e+05,2.909008e+04,2.783010e+06,3.162423e-09,9.149904e-01,9.989354e+02,4.152139e-04
3.419000e+02,4.125000e-02,2.749004e+05,2.890520e+04,3.749270e+06,3.079881e-09,9.213933e-01,1.005741e+03,4.247466e-04
3.419000e+02,5.166667e-02,2.718867e+05,2.871794e+04,4.733201e+06,3.018197e-09,9.286814e-01,1.012447e+03,4.342946e-04
3.419000e+02,6.208333e-02,2.689458e+05,2.852810e+04,5.737167e+06,2.974551e-09,9.367954e-01,1.019060e+03,4.438533e-04
3.419000e+02,7.250000e-02,2.660735e+05,2.833553e+04,6.763294e+06,2.946388e-09,9.456763e-01,1.025583e+03,4.534251e-04
3.419000e+02,8.291667e-02,2.632662e+05,2.814011e+04,7.813460e+06,2.931392e-09,9.552648e-01,1.032021e+03,4.630186e-04
3.419000e+02,9.333333e-02,2.605209e+05,2.794178e+04,8.889302e+06,2.927464e-09,9.655020e-01,1.038377e+03,4.726468e-04
3.419000e+02,1.037500e-01,2.578353e+05,2.774052e+04,9.992216e+06,2.932707e-09,9.763285e-01,1.044655e+03,4.823266e-04
3.419000e+02,1.141667e-01,2.552073e+05,2.753631e+04,1.112335e+07,2.945402e-09,9.876853e-01,1.050858e+03,4.920774e-04
3.419000e+02,1.245833e-01,2.526354e+05,2.732919e+04,1.228362e+07,2.963999e-09,9.995133e-01,1.056986e+03,5.019210e-04
3.419000e+02,1.350000e-01,2.501184e+05,2.711921e+04,1.347368e+07,2.987095e-09,1.011753e+00,1.063044e+03,5.118806e-04
3.419000e+02,1.454167e-01,2.476554e+05,2.690641e+04,1.469395e+07,3.013427e-09,1.024346e+00,1.069032e+03,5.219802e-04
3.419000e+02,1.558333e-01,2.452457e+05,2.669090e+04,1.594462e+07,3.041857e-09,1.037233e+00,1.074952e+03,5.322444e-04
3.419000e+02,1.662500e-01,2.428887e+05,2.647276e+04,1.722563e+07,3.071360e-09,1.050354e+00,1.080806e+03,5.426981e-04
3.419000e+02,1.766667e-01,2.405842e+05,2.625208e+04,1.853665e+07,3.101018e-09,1.063651e+00,1.086595e+03,5.533659e-04
3.419000e+02,1.870833e-01,2.383317e+05,2.602899e+04,1.987715e+07,3.130005e-09,1.077064e+00,1.092319e+03,5.642720e-04
3.419000e+02,1.975000e-01,2.361313e+05,2.580360e+04,2.124633e+07,3.157585e-09,1.090534e+00,1.097981e+03,5.754399e-04
3.419000e+02,2.079167e-01,2.339828e+05,2.557603e+04,2.264316e+07,3.183099e-09,1.104002e+00,1.103580e+03,5.868927e-04
3.419000e+02,2.183333e-01,2.318863e+05,2.534640e+04,2.406634e+07,3.205962e-09,1.117409e+00,1.109118e+03,5.986522e-04
3.419000e+02,2.287500e-01,2.298418e+05,2.511484e+04,2.551437e+07,3.225654e-09,1.130696e+00,1.114595e+03,6.107393e-04
3.419000e+02,2.391667e-01,2.278494e+05,2.488149e+04,2.698547e+07,3.241714e-09,1.143804e+00,1.120012e+03,6.231741e-04
3.419000e+02,2.495833e-01,2.259091e+05,2.464646e+04,2.847764e+07,3.253739e-09,1.156673e+00,1.125370e+03,6.359753e-04
3.419000e+02,2.600000e-01,2.240210e+05,2.440989e+04,2.998862e+07,3.261373e-09,1.169245e+00,1.130669e+03,6.491604e-04
3.473167e+02,1.000000e-02,3.069087e+05,3.702464e+04,9.019537e+05,3.659890e-09,9.029862e-01,9.818760e+02,3.705548e-04
3.473167e+02,2.041667e-02,3.033610e+05,3.679721e+04,1.850914e+06,3.535602e-09,9.076077e-01,9.888984e+02,3.798826e-04
3.473167e+02,3.083333e-02,2.999202e+05,3.656748e+04,2.812562e+06,3.435624e-09,9.132265e-01,9.958062e+02,3.891462e-04
3.473167e+02,4.125000e-02,2.965774e+05,3.633504e+04,3.789763e+06,3.356961e-09,9.197823e-01,1.002607e+03,3.983458e-04
3.473167e+02,5.166667e-02,2.933255e+05,3.609955e+04,4.785132e+06,3.296894e-09,9.272148e-01,1.009307e+03,4.074875e-04
3.473167e+02,6.208333e-02,2.901582e+05,3.586076e+04,5.801032e+06,3.252955e-09,9.354640e-01,1.015912e+03,4.165829e-04
3.473167e+02,7.250000e-02,2.870704e+05,3.561848e+04,6.839574e+06,3.222907e-09,9.444695e-01,1.022427e+03,4.256472e-04
3.473167e+02,8.291667e-02,2.840575e+05,3.537259e+04,7.902621e+06,3.204721e-09,9.541710e-01,1.028857e+03,4.346990e-04
3.473167e+02,9.333333e-02,2.811160e+05,3.512303e+04,8.991785e+06,3.196558e-09,9.645084e-01,1.035205e+03,4.437589e-04
3.473167e+02,1.037500e-01,2.782429e+05,3.486976e+04,1.010842e+07,3.196755e-09,9.754213e-01,1.041474e+03,4.528494e-04
3.473167e+02,1.141667e-01,2.754354e+05,3.461280e+04,1.125365e+07,3.203803e-09,9.868496e-01,1.047668e+03,4.619939e-04
3.473167e+02,1.245833e-01,2.726917e+05,3.435219e+04,1.242832e+07,3.216341e-09,9.987330e-01,1.053788e+03,4.712165e-04
3.473167e+02,1.350000e-01,2.700099e+05,3.408800e+04,1.363304e+07,3.233136e-09,1.011011e+00,1.059838e+03,4.805416e-04
3.473167e+02,1.454167e-01,2.673887e+05,3.382032e+04,1.486818e+07,3.253077e-09,1.023624e+00,1.065818e+03,4.899936e-04
3.473167e+02,1.558333e-01,2.648270e+05,3.354927e+04,1.613383e+07,3.275163e-09,1.036511e+00,1.071732e+03,4.995964e-04
3.473167e+02,1.662500e-01,2.623239e+05,3.327497e+04,1.742986e+07,3.298491e-09,1.049613e+00,1.077579e+03,5.093735e-04
3.473167e+02,1.766667e-01,2.598787e+05,3.299756e+04,1.875586e+07,3.322251e-09,1.062868e+00,1.083361e+03,5.193477e-04
3.473167e+02,1.870833e-01,2.574907e+05,3.271718e+04,2.011119e+07,3.345715e-09,1.076217e+00,1.089079e+03,5.295409e-04
3.473167e+02,1.975000e-01,2.551597e+05,3.243399e+04,2.149497e+07,3.368230e-09,1.089599e+00,1.094735e+03,5.399741e-04
3.473167e+02,2.079167e-01,2.528853e+05,3.214814e+04,2.290603e+07,3.389215e-09,1.102954e+00,1.100329e+03,5.506673e-04
3.473167e+02,2.183333e-01,2.506672e+05,3.185982e+04,2.434299e+07,3.408151e-09,1.116222e+00,1.105862e+03,5.616394e-04
3.473167e+02,2.287500e-01,2.485053e+05,3.156917e+04,2.580419e+07,3.424574e-09,1.129343e+00,1.111335e+03,5.729081e-04
3.473167e+02,2.391667e-01,2.463994e+05,3.127636e+04,2.728773e+07,3.438078e-09,1.142256e+00,1.116747e+03,5.844902e-04
3.473167e+02,2.495833e-01,2.443494e+05,3.098157e+04,2.879147e+07,3.448300e-09,1.154902e+00,1.122101e+03,5.964011e-04
3.473167e+02,2.600000e-01,2.423553e+05,3.068496e+04,3.031300e+07,3.454923e-09,1.167219e+00,1.127395e+03,6.086551e-04
3.527333e+02,1.000000e-02,3.293983e+05,4.622240e+04,9.108457e+05,3.930962e-09,9.009412e-01,9.785964e+02,3.494984e-04
3.527333e+02,2.041667e-02,3.255712e+05,4.593863e+04,1.869437e+06,3.828121e-09,9.056861e-01,9.856258e+02,3.587053e-04
3.527333e+02,3.083333e-02,3.218657e+05,4.565194e+04,2.841118e+06,3.743517e-09,9.114238e-01,9.925375e+02,3.677537e-04
3.527333e+02,4.125000e-02,3.182719e+05,4.536180e+04,3.828768e+06,3.674979e-09,9.180931e-01,9.993396e+02,3.766633e-04
3.527333e+02,5.166667e-02,3.147816e+05,4.506779e+04,4.835010e+06,3.620532e-09,9.256325e-01,1.006039e+03,3.854566e-04
3.527333e+02,6.208333e-02,3.113876e+05,4.476963e+04,5.862210e+06,3.578385e-09,9.339809e-01,1.012643e+03,3.941581e-04
3.527333e+02,7.250000e-02,3.080837e+05,4.446709e+04,6.912472e+06,3.546911e-09,9.430767e-01,1.019155e+03,4.027936e-04
3.527333e+02,8.291667e-02,3.048648e+05,4.416002e+04,7.987645e+06,3.524633e-09,9.528588e-01,1.025581e+03,4.113897e-04
3.527333e+02,9.333333e-02,3.017265e+05,4.384837e+04,9.089317e+06,3.510210e-09,9.632657e-01,1.031925e+03,4.199735e-04
3.527333e+02,1.037500e-01,2.986651e+05,4.353210e+04,1.021882e+07,3.502427e-09,9.742362e-01,1.038190e+03,4.285718e-04
3.527333e+02,1.141667e-01,2.956775e+05,4.321124e+04,1.137723e+07,3.500182e-09,9.857089e-01,1.044379e+03,4.372114e-04
3.527333e+02,1.245833e-01,2.927611e+05,4.288587e+04,1.256535e+07,3.502477e-09,9.976225e-01,1.050495e+03,4.459185e-04
3.527333e+02,1.350000e-01,2.899136e+05,4.255607e+04,1.378374e+07,3.508410e-09,1.009916e+00,1.056540e+03,4.547185e-04
3.527333e+02,1.454167e-01,2.871333e+05,4.222198e+04,1.503271e+07,3.517163e-09,1.022527e+00,1.062517e+03,4.636359e-04
3.527333e+02,1.558333e-01,2.844186e+05,4.188374e+04,1.631229e+07,3.528000e-09,1.035395e+00,1.068426e+03,4.726943e-04
3.527333e+02,1.662500e-01,2.817683e+05,4.154153e+04,1.762225e+07,3.540254e-09,1.048459e+00,1.074269e+03,4.819162e-04
3.527333e+02,1.766667e-01,2.791813e+05,4.119552e+04,1.896213e+07,3.553327e-09,1.061657e+00,1.080047e+03,4.913229e-04
3.527333e+02,1.870833e-01,2.766569e+05,4.084591e+04,2.033119e+07,3.566677e-09,1.074928e+00,1.085762e+03,5.009344e-04
3.527333e+02,1.975000e-01,2.741942e+05,4.049290e+04,2.172843e+07,3.579823e-09,1.088211e+00,1.091415e+03,5.107698e-04
3.527333e+02,2.079167e-01,2.717927e+05,4.013670e+04,2.315260e+07,3.592327e-09,1.101443e+00,1.097006e+03,5.208467e-04
3.527333e+02,2.183333e-01,2.694520e+05,3.977752e+04,2.460219e+07,3.603803e-09,1.114565e+00,1.102536e+03,5.311815e-04
3.527333e+02,2.287500e-01,2.671715e+05,3.941558e+04,2.607543e+07,3.613904e-09,1.127514e+00,1.108006e+03,5.417894e-04
3.527333e+02,2.391667e-01,2.649512e+05,3.905109e+04,2.757029e+07,3.622321e-09,1.140230e+00,1.113416e+03,5.526846e-04
3.527333e+02,2.495833e-01,2.627905e+05,3.868426e+04,2.908449e+07,3.628780e-09,1.152650e+00,1.118767e+03,5.638798e-04
3.527333e+02,2.600000e-01,2.606893e+05,3.831532e+04,3.061547e+07,3.633040e-09,1.164714e+00,1.124059e+03,5.753867e-04
3.581500e+02,1.000000e-02,3.519067e+05,5.732036e+04,9.194939e+05,4.218429e-09,8.989374e-01,9.751692e+02,3.320672e-04
3.581500e+02,2.041667e-02,3.478001e+05,5.696861e+04,1.887379e+06,4.150801e-09,9.037637e-01,9.822121e+02,3.411536e-04
3.581500e+02,3.083333e-02,3.438298e+05,5.661321e+04,2.868671e+06,4.091844e-09,9.095800e-01,9.891338e+02,3.500066e-04
3.581500e+02,4.125000e-02,3.399849e+05,5.625351e+04,3.866273e+06,4.040669e-09,9.163241e-01,9.959433e+02,3.586617e-04
3.581500e+02,5.166667e-02,3.362558e+05,5.588901e+04,4.882818e+06,3.996466e-09,9.239334e-01,1.002648e+03,3.671541e-04
3.581500e+02,6.208333e-02,3.326345e+05,5.551935e+04,5.920677e+06,3.958493e-09,9.323456e-01,1.009255e+03,3.755189e-04
3.581500e+02,7.250000e-02,3.291140e+05,5.514426e+04,6.981954e+06,3.926075e-09,9.414984e-01,1.015770e+03,3.837900e-04
3.581500e+02,8.291667e-02,3.256884e+05,5.476357e+04,8.068486e+06,3.898594e-09,9.513292e-01,1.022197e+03,3.920008e-04
3.581500e+02,9.333333e-02,3.223526e+05,5.437722e+04,9.181846e+06,3.875488e-09,9.617757e-01,1.028541e+03,4.001831e-04
3.581500e+02,1.037500e-01,3.191022e+05,5.398518e+04,1.032334e+07,3.856243e-09,9.727755e-01,1.034805e+03,4.083677e-04
3.581500e+02,1.141667e-01,3.159336e+05,5.358750e+04,1.149400e+07,3.840390e-09,9.842662e-01,1.040994e+03,4.165839e-04
3.581500e+02,1.245833e-01,3.128435e+05,5.318428e+04,1.269461e+07,3.827500e-09,9.961854e-01,1.047109e+03,4.248594e-04
3.581500e+02,1.350000e-01,3.098294e+05,5.277565e+04,1.392568e+07,3.817184e-09,1.008471e+00,1.053153e+03,4.332207e-04
3.581500e+02,1.454167e-01,3.068889e+05,5.236179e+04,1.518745e+07,3.809087e-09,1.021060e+00,1.059128e+03,4.416924e-04
3.581500e+02,1.558333e-01,3.040202e+05,5.194288e+04,1.647988e+07,3.802884e-09,1.033890e+00,1.065036e+03,4.502979e-04
3.581500e+02,1.662500e-01,3.012217e+05,5.151915e+04,1.780270e+07,3.798280e-09,1.046899e+00,1.070878e+03,4.590589e-04
3.581500e+02,1.766667e-01,2.984919e+05,5.109084e+04,1.915535e+07,3.795008e-09,1.060025e+00,1.076655e+03,4.679955e-04
3.581500e+02,1.870833e-01,2.958298e+05,5.065820e+04,2.053701e+07,3.792822e-09,1.073205e+00,1.082370e+03,4.771265e-04
3.581500e+02,1.975000e-01,2.932344e+05,5.022148e+04,2.194658e+07,3.791501e-09,1.086376e+00,1.088021e+03,4.864691e-04
3.581500e+02,2.079167e-01,2.907048e+05,4.978097e+04,2.338272e+07,3.790843e-09,1.099477e+00,1.093611e+03,4.960394e-04
3.581500e+02,2.183333e-01,2.882403e+05,4.933692e+04,2.484380e+07,3.790667e-09,1.112445e+00,1.099141e+03,5.058517e-04
3.581500e+02,2.287500e-01,2.858404e+05,4.888963e+04,2.632794e+07,3.790805e-09,1.125217e+00,1.104610e+03,5.159193e-04
3.581500e+02,2.391667e-01,2.835044e+05,4.843935e+04,2.783300e+07,3.791109e-09,1.137732e+00,1.110019e+03,5.262543e-04
3.581500e+02,2.495833e-01,2.812320e+05,4.798636e+04,2.935654e+07,3.791444e-09,1.149926e+00,1.115369e+03,5.368673e-04
3.581500e+02,2.600000e-01,2.790228e+05,4.753095e+04,3.089589e+07,3.791686e-09,1.161737e+00,1.120660e+03,5.477681e-04
3.635667e+02,1.000000e-02,3.744358e+05,7.061707e+04,9.278979e+05,4.524675e-09,8.969710e-01,9.715997e+02,3.173487e-04
3.635667e+02,2.041667e-02,3.700494e+05,7.018383e+04,1.904736e+06,4.507955e-09,9.018373e-01,9.786620e+02,3.263135e-04
3.635667e+02,3.083333e-02,3.658139e+05,6.974613e+04,2.895217e+06,4.486346e-09,9.076926e-01,9.855996e+02,3.349865e-04
3.635667e+02,4.125000e-02,3.617173e+05,6.930316e+04,3.902266e+06,4.460769e-09,9.144735e-01,9.924219e+02,3.434154e-04
3.635667e+02,5.166667e-02,3.577489e+05,6.885432e+04,4.928536e+06,4.432048e-09,9.221164e-01,9.991370e+02,3.516454e-04
3.635667e+02,6.208333e-02,3.538998e+05,6.839915e+04,5.976408e+06,4.400926e-09,9.305579e-01,1.005752e+03,3.597194e-04
3.635667e+02,7.250000e-02,3.501620e+05,6.793734e+04,7.047986e+06,4.368068e-09,9.397346e-01,1.012273e+03,3.676780e-04
3.635667e+02,8.291667e-02,3.465289e+05,6.746869e+04,8.145103e+06,4.334069e-09,9.495831e-01,1.018706e+03,3.755594e-04
3.635667e+02,9.333333e-02,3.429947e+05,6.699311e+04,9.269319e+06,4.299463e-09,9.600398e-01,1.025054e+03,3.833995e-04
3.635667e+02,1.037500e-01,3.395545e+05,6.651060e+04,1.042192e+07,4.264724e-09,9.710414e-01,1.031322e+03,3.912319e-04
3.635667e+02,1.141667e-01,3.362038e+05,6.602123e+04,1.160391e+07,4.230278e-09,9.825243e-01,1.037514e+03,3.990879e-04
3.635667e+02,1.245833e-01,3.329391e+05,6.552512e+04,1.281604e+07,4.196500e-09,9.944252e-01,1.043632e+03,4.069967e-04
3.635667e+02,1.350000e-01,3.297573e+05,6.502247e+04,1.405877e+07,4.163725e-09,1.006681e+00,1.049678e+03,4.149853e-04
3.635667e+02,1.454167e-01,3.266557e+05,6.451348e+04,1.533228e+07,4.132249e-09,1.019227e+00,1.055655e+03,4.230786e-04
3.635667e+02,1.558333e-01,3.236319e+05,6.399842e+04,1.663651e+07,4.102331e-09,1.032001e+00,1.061564e+03,4.312998e-04
3.635667e+02,1.662500e-01,3.206840e+05,6.347757e+04,1.797109e+07,4.074201e-09,1.044939e+00,1.067408e+03,4.396700e-04
3.635667e+02,1.766667e-01,3.178104e+05,6.295124e+04,1.933539e+07,4.048058e-09,1.057978e+00,1.073187e+03,4.482086e-04
3.635667e+02,1.870833e-01,3.150095e+05,6.241974e+04,2.072851e+07,4.024075e-09,1.071054e+00,1.078902e+03,4.569332e-04
3.635667e+02,1.975000e-01,3.122802e+05,6.188342e+04,2.214928e+07,4.002404e-09,1.084103e+00,1.084555e+03,4.658600e-04
3.635667e+02,2.079167e-01,3.096214e+05,6.134261e+04,2.359624e+07,3.983171e-09,1.097064e+00,1.090147e+03,4.750035e-04
3.635667e+02,2.183333e-01,3.070321e+05,6.079767e+04,2.506768e+07,3.966486e-09,1.109871e+00,1.095677e+03,4.843767e-04
3.635667e+02,2.287500e-01,3.045116e+05,6.024893e+04,2.656159e+07,3.952441e-09,1.122461e+00,1.101147e+03,4.939915e-04
3.635667e+02,2.391667e-01,3.020591e+05,5.969675e+04,2.807571e+07,3.941110e-09,1.134771e+00,1.106557e+03,5.038582e-04
3.635667e+02,2.495833e-01,2.996741e+05,5.914148e+04,2.960750e+07,3.932556e-09,1.146738e+00,1.111908e+03,5.139860e-04
3.635667e+02,2.600000e-01,2.973558e+05,5.858346e+04,3.115413e+07,3.926825e-09,1.158298e+00,1.117200e+03,5.243831e-04
3.689833e+02,1.000000e-02,3.969873e+05,8.643649e+04,9.360561e+05,4.852080e-09,8.950381e-01,9.678928e+02,3.045409e-04
3.689833e+02,2.041667e-02,3.923207e+05,8.590621e+04,1.921504e+06,4.903894e-09,8.999039e-01,9.749800e+02,3.133817e-04
3.689833e+02,3.083333e-02,3.878195e+05,8.537060e+04,2.920744e+06,4.932766e-09,9.057591e-01,9.819386e+02,3.218864e-04
3.689833e+02,4.125000e-02,3.834706e+05,8.482864e+04,3.936733e+06,4.942012e-09,9.125395e-01,9.887786e+02,3.301112e-04
3.689833e+02,5.166667e-02,3.792622e+05,8.427959e+04,4.972145e+06,4.934632e-09,9.201804e-01,9.955088e+02,3.381088e-04
3.689833e+02,6.208333e-02,3.751844e+05,8.372288e+04,6.029373e+06,4.913334e-09,9.286173e-01,1.002137e+03,3.459282e-04
3.689833e+02,7.250000e-02,3.712285e+05,8.315812e+04,7.110531e+06,4.880562e-09,9.377859e-01,1.008669e+03,3.536146e-04
3.689833e+02,8.291667e-02,3.673871e+05,8.258510e+04,8.217451e+06,4.838522e-09,9.476215e-01,1.015111e+03,3.612101e-04
3.689833e+02,9.333333e-02,3.636536e+05,8.200370e+04,9.351682e+06,4.789201e-09,9.580598e-01,1.021467e+03,3.687533e-04
3.689833e+02,1.037500e-01,3.600224e+05,8.141393e+04,1.051450e+07,4.734390e-09,9.690362e-01,1.027743e+03,3.762801e-04
3.689833e+02,1.141667e-01,3.564887e+05,8.081589e+04,1.170688e+07,4.675697e-09,9.804862e-01,1.033941e+03,3.838233e-04
3.689833e+02,1.245833e-01,3.530484e+05,8.020974e+04,1.292954e+07,4.614568e-09,9.923454e-01,1.040064e+03,3.914131e-04
3.689833e+02,1.350000e-01,3.496978e+05,7.959573e+04,1.418291e+07,4.552298e-09,1.004549e+00,1.046115e+03,3.990769e-04
3.689833e+02,1.454167e-01,3.464338e+05,7.897413e+04,1.546713e+07,4.490049e-09,1.017033e+00,1.052097e+03,4.068401e-04
3.689833e+02,1.558333e-01,3.432538e+05,7.834528e+04,1.678206e+07,4.428857e-09,1.029733e+00,1.058011e+03,4.147255e-04
3.689833e+02,1.662500e-01,3.401555e+05,7.770954e+04,1.812729e+07,4.369646e-09,1.042584e+00,1.063859e+03,4.227539e-04
3.689833e+02,1.766667e-01,3.371368e+05,7.706729e+04,1.950213e+07,4.313240e-09,1.055521e+00,1.069642e+03,4.309442e-04
3.689833e+02,1.870833e-01,3.341961e+05,7.641895e+04,2.090559e+07,4.260366e-09,1.068481e+00,1.075361e+03,4.393132e-04
3.689833e+02,1.975000e-01,3.313318e+05,7.576494e+04,2.233641e+07,4.211669e-09,1.081399e+00,1.081018e+03,4.478762e-04
3.689833e+02,2.079167e-01,3.285427e+05,7.510568e+04,2.379305e+07,4.167718e-09,1.094210e+00,1.086612e+03,4.566467e-04
3.689833e+02,2.183333e-01,3.258275e+05,7.444162e+04,2.527370e+07,4.129008e-09,1.106849e+00,1.092146e+03,4.656368e-04
3.689833e+02,2.287500e-01,3.231854e+05,7.377320e+04,2.677625e+07,4.095973e-09,1.119253e+00,1.097619e+03,4.748572e-04
3.689833e+02,2.391667e-01,3.206153e+05,7.310084e+04,2.829831e+07,4.068990e-09,1.131357e+00,1.103032e+03,4.843171e-04
3.689833e+02,2.495833e-01,3.181166e+05,7.242500e+04,2.983723e+07,4.048380e-09,1.143096e+00,1.108385e+03,4.940247e-04
3.689833e+02,2.600000e-01,3.156884e+05,7.174609e+04,3.139005e+07,4.034419e-09,1.154405e+00,1.113679e+03,5.039870e-04
3.744000e+02,1.000000e-02,4.195636e+05,1.051280e+05,9.439663e+05,5.203025e-09,8.931350e-01,9.640528e+02,2.929520e-04
3.744000e+02,2.041667e-02,4.146161e+05,1.044829e+05,1.937677e+06,5.342932e-09,8.979602e-01,9.711699e+02,3.016659e-04
3.744000e+02,3.083333e-02,4.098485e+05,1.038316e+05,2.945244e+06,5.436845e-09,9.037771e-01,9.781543e+02,3.100103e-04
3.744000e+02,4.125000e-02,4.052464e+05,1.031728e+05,3.969657e+06,5.491136e-09,9.105204e-01,9.850166e+02,3.180477e-04
3.744000e+02,5.166667e-02,4.007971e+05,1.025054e+05,5.013619e+06,5.511572e-09,9.181243e-01,9.917662e+02,3.258360e-04
3.744000e+02,6.208333e-02,3.964897e+05,1.018290e+05,6.079542e+06,5.503365e-09,9.265235e-01,9.984111e+02,3.334281e-04
3.744000e+02,7.250000e-02,3.923147e+05,1.011428e+05,7.169551e+06,5.471229e-09,9.356524e-01,1.004958e+03,3.408727e-04
3.744000e+02,8.291667e-02,3.882638e+05,1.004468e+05,8.285481e+06,5.419418e-09,9.454455e-01,1.011413e+03,3.482144e-04
