# Temperature,Flow,Enthalpy,Vap Pressure,Osmotic Pressure,Diffusivity,Density,Viscosity
3.852333e+02,7.250000e-02,4.687325e+05,1.163693e+05,8.235473e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,8.291667e-02,4.687325e+05,1.159920e+05,9.418730e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,9.333333e-02,4.687325e+05,1.156172e+05,1.060199e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,1.037500e-01,4.687325e+05,1.152449e+05,1.178525e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,1.141667e-01,4.687325e+05,1.148749e+05,1.296850e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,1.245833e-01,4.687325e+05,1.145072e+05,1.415176e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,1.350000e-01,4.687325e+05,1.141419e+05,1.533502e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,1.454167e-01,4.687325e+05,1.137790e+05,1.651828e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,1.558333e-01,4.687325e+05,1.134183e+05,1.770153e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,1.662500e-01,4.687325e+05,1.130600e+05,1.888479e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,1.766667e-01,4.687325e+05,1.127038e+05,2.006805e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,1.870833e-01,4.687325e+05,1.123499e+05,2.125131e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,1.975000e-01,4.687325e+05,1.119983e+05,2.243456e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,2.079167e-01,4.687325e+05,1.116488e+05,2.361782e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,2.183333e-01,4.687325e+05,1.113015e+05,2.480108e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,2.287500e-01,4.687325e+05,1.109564e+05,2.598434e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,2.391667e-01,4.687325e+05,1.106133e+05,2.716759e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,2.495833e-01,4.687325e+05,1.102724e+05,2.835085e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,2.600000e-01,4.687325e+05,1.099336e+05,2.953411e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,1.000000e-02,4.913850e+05,1.278624e+05,1.151899e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,2.041667e-02,4.913850e+05,1.274397e+05,2.351794e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,3.083333e-02,4.913850e+05,1.270198e+05,3.551689e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,4.125000e-02,4.913850e+05,1.266026e+05,4.751584e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,5.166667e-02,4.913850e+05,1.261881e+05,5.951479e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,6.208333e-02,4.913850e+05,1.257764e+05,7.151374e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,7.250000e-02,4.913850e+05,1.253673e+05,8.351269e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,8.291667e-02,4.913850e+05,1.249609e+05,9.551164e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,9.333333e-02,4.913850e+05,1.245572e+05,1.075106e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,1.037500e-01,4.913850e+05,1.241560e+05,1.195095e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,1.141667e-01,4.913850e+05,1.237574e+05,1.315085e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,1.245833e-01,4.913850e+05,1.233613e+05,1.435074e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,1.350000e-01,4.913850e+05,1.229678e+05,1.555064e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,1.454167e-01,4.913850e+05,1.225768e+05,1.675053e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,1.558333e-01,4.913850e+05,1.221882e+05,1.795043e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,1.662500e-01,4.913850e+05,1.218021e+05,1.915032e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,1.766667e-01,4.913850e+05,1.214185e+05,2.035022e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,1.870833e-01,4.913850e+05,1.210372e+05,2.155011e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,1.975000e-01,4.913850e+05,1.206584e+05,2.275001e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,2.079167e-01,4.913850e+05,1.202819e+05,2.394990e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,2.183333e-01,4.913850e+05,1.199077e+05,2.514980e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,2.287500e-01,4.913850e+05,1.195359e+05,2.634969e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,2.391667e-01,4.913850e+05,1.191663e+05,2.754959e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,2.495833e-01,4.913850e+05,1.187991e+05,2.874949e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.906500e+02,2.600000e-01,4.913850e+05,1.184341e+05,2.994938e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,1.000000e-02,5.140375e+05,1.374140e+05,1.167871e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,2.041667e-02,5.140375e+05,1.369597e+05,2.384404e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,3.083333e-02,5.140375e+05,1.365084e+05,3.600936e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,4.125000e-02,5.140375e+05,1.360601e+05,4.817469e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,5.166667e-02,5.140375e+05,1.356147e+05,6.034001e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,6.208333e-02,5.140375e+05,1.351722e+05,7.250534e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,7.250000e-02,5.140375e+05,1.347326e+05,8.467066e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,8.291667e-02,5.140375e+05,1.342958e+05,9.683599e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,9.333333e-02,5.140375e+05,1.338619e+05,1.090013e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,1.037500e-01,5.140375e+05,1.334307e+05,1.211666e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,1.141667e-01,5.140375e+05,1.330023e+05,1.333320e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,1.245833e-01,5.140375e+05,1.325767e+05,1.454973e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,1.350000e-01,5.140375e+05,1.321538e+05,1.576626e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,1.454167e-01,5.140375e+05,1.317335e+05,1.698279e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,1.558333e-01,5.140375e+05,1.313159e+05,1.819933e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,1.662500e-01,5.140375e+05,1.309010e+05,1.941586e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,1.766667e-01,5.140375e+05,1.304887e+05,2.063239e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,1.870833e-01,5.140375e+05,1.300790e+05,2.184892e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,1.975000e-01,5.140375e+05,1.296718e+05,2.306546e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,2.079167e-01,5.140375e+05,1.292672e+05,2.428199e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,2.183333e-01,5.140375e+05,1.288651e+05,2.549852e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,2.287500e-01,5.140375e+05,1.284655e+05,2.671505e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,2.391667e-01,5.140375e+05,1.280683e+05,2.793159e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,2.495833e-01,5.140375e+05,1.276736e+05,2.914812e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.960667e+02,2.600000e-01,5.140375e+05,1.272814e+05,3.036465e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,1.000000e-02,5.366900e+05,1.473372e+05,1.183843e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,2.041667e-02,5.366900e+05,1.468501e+05,2.417013e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,3.083333e-02,5.366900e+05,1.463662e+05,3.650183e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,4.125000e-02,5.366900e+05,1.458854e+05,4.883353e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,5.166667e-02,5.366900e+05,1.454079e+05,6.116523e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,6.208333e-02,5.366900e+05,1.449334e+05,7.349693e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,7.250000e-02,5.366900e+05,1.444621e+05,8.582863e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,8.291667e-02,5.366900e+05,1.439938e+05,9.816033e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,9.333333e-02,5.366900e+05,1.435285e+05,1.104920e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,1.037500e-01,5.366900e+05,1.430662e+05,1.228237e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,1.141667e-01,5.366900e+05,1.426069e+05,1.351554e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,1.245833e-01,5.366900e+05,1.421505e+05,1.474871e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,1.350000e-01,5.366900e+05,1.416970e+05,1.598188e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,1.454167e-01,5.366900e+05,1.412464e+05,1.721505e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,1.558333e-01,5.366900e+05,1.407987e+05,1.844822e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,1.662500e-01,5.366900e+05,1.403538e+05,1.968139e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,1.766667e-01,5.366900e+05,1.399117e+05,2.091456e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,1.870833e-01,5.366900e+05,1.394724e+05,2.214773e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,1.975000e-01,5.366900e+05,1.390359e+05,2.338090e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,2.079167e-01,5.366900e+05,1.386020e+05,2.461407e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,2.183333e-01,5.366900e+05,1.381709e+05,2.584724e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,2.287500e-01,5.366900e+05,1.377424e+05,2.708041e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,2.391667e-01,5.366900e+05,1.373166e+05,2.831358e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,2.495833e-01,5.366900e+05,1.368934e+05,2.954675e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.014833e+02,2.600000e-01,5.366900e+05,1.364728e+05,3.077992e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,1.000000e-02,5.593425e+05,1.576284e+05,1.199815e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,2.041667e-02,5.593425e+05,1.571073e+05,2.449623e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,3.083333e-02,5.593425e+05,1.565896e+05,3.699430e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,4.125000e-02,5.593425e+05,1.560753e+05,4.949238e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,5.166667e-02,5.593425e+05,1.555644e+05,6.199045e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,6.208333e-02,5.593425e+05,1.550568e+05,7.448853e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,7.250000e-02,5.593425e+05,1.545525e+05,8.698660e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,8.291667e-02,5.593425e+05,1.540515e+05,9.948467e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,9.333333e-02,5.593425e+05,1.535537e+05,1.119827e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,1.037500e-01,5.593425e+05,1.530591e+05,1.244808e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,1.141667e-01,5.593425e+05,1.525677e+05,1.369789e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,1.245833e-01,5.593425e+05,1.520795e+05,1.494770e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,1.350000e-01,5.593425e+05,1.515943e+05,1.619750e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,1.454167e-01,5.593425e+05,1.511123e+05,1.744731e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,1.558333e-01,5.593425e+05,1.506333e+05,1.869712e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,1.662500e-01,5.593425e+05,1.501573e+05,1.994693e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,1.766667e-01,5.593425e+05,1.496843e+05,2.119673e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,1.870833e-01,5.593425e+05,1.492143e+05,2.244654e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,1.975000e-01,5.593425e+05,1.487473e+05,2.369635e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,2.079167e-01,5.593425e+05,1.482831e+05,2.494616e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,2.183333e-01,5.593425e+05,1.478219e+05,2.619596e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,2.287500e-01,5.593425e+05,1.473635e+05,2.744577e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,2.391667e-01,5.593425e+05,1.469079e+05,2.869558e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,2.495833e-01,5.593425e+05,1.464552e+05,2.994539e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.069000e+02,2.600000e-01,5.593425e+05,1.460052e+05,3.119519e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,1.000000e-02,5.819950e+05,1.682839e+05,1.215787e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,2.041667e-02,5.819950e+05,1.677275e+05,2.482232e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,3.083333e-02,5.819950e+05,1.671748e+05,3.748677e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,4.125000e-02,5.819950e+05,1.666258e+05,5.015122e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,5.166667e-02,5.819950e+05,1.660803e+05,6.281567e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,6.208333e-02,5.819950e+05,1.655384e+05,7.548012e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,7.250000e-02,5.819950e+05,1.650000e+05,8.814457e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,8.291667e-02,5.819950e+05,1.644651e+05,1.008090e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,9.333333e-02,5.819950e+05,1.639337e+05,1.134735e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,1.037500e-01,5.819950e+05,1.634057e+05,1.261379e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,1.141667e-01,5.819950e+05,1.628811e+05,1.388024e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,1.245833e-01,5.819950e+05,1.623598e+05,1.514668e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,1.350000e-01,5.819950e+05,1.618419e+05,1.641313e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,1.454167e-01,5.819950e+05,1.613272e+05,1.767957e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,1.558333e-01,5.819950e+05,1.608159e+05,1.894602e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,1.662500e-01,5.819950e+05,1.603077e+05,2.021246e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,1.766667e-01,5.819950e+05,1.598028e+05,2.147891e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,1.870833e-01,5.819950e+05,1.593010e+05,2.274535e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,1.975000e-01,5.819950e+05,1.588024e+05,2.401180e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,2.079167e-01,5.819950e+05,1.583069e+05,2.527824e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,2.183333e-01,5.819950e+05,1.578144e+05,2.654469e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,2.287500e-01,5.819950e+05,1.573250e+05,2.781113e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,2.391667e-01,5.819950e+05,1.568387e+05,2.907758e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,2.495833e-01,5.819950e+05,1.563553e+05,3.034402e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.123167e+02,2.600000e-01,5.819950e+05,1.558749e+05,3.161047e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,1.000000e-02,6.046475e+05,1.792992e+05,1.231759e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,2.041667e-02,6.046475e+05,1.787064e+05,2.514842e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,3.083333e-02,6.046475e+05,1.781176e+05,3.797924e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,4.125000e-02,6.046475e+05,1.775326e+05,5.081006e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,5.166667e-02,6.046475e+05,1.769514e+05,6.364089e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,6.208333e-02,6.046475e+05,1.763740e+05,7.647171e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,7.250000e-02,6.046475e+05,1.758004e+05,8.930254e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,8.291667e-02,6.046475e+05,1.752305e+05,1.021334e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,9.333333e-02,6.046475e+05,1.746643e+05,1.149642e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,1.037500e-01,6.046475e+05,1.741017e+05,1.277950e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,1.141667e-01,6.046475e+05,1.735428e+05,1.406258e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,1.245833e-01,6.046475e+05,1.729874e+05,1.534567e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,1.350000e-01,6.046475e+05,1.724355e+05,1.662875e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,1.454167e-01,6.046475e+05,1.718872e+05,1.791183e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,1.558333e-01,6.046475e+05,1.713424e+05,1.919491e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,1.662500e-01,6.046475e+05,1.708010e+05,2.047800e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,1.766667e-01,6.046475e+05,1.702630e+05,2.176108e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,1.870833e-01,6.046475e+05,1.697284e+05,2.304416e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,1.975000e-01,6.046475e+05,1.691971e+05,2.432724e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,2.079167e-01,6.046475e+05,1.686691e+05,2.561033e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,2.183333e-01,6.046475e+05,1.681445e+05,2.689341e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,2.287500e-01,6.046475e+05,1.676230e+05,2.817649e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,2.391667e-01,6.046475e+05,1.671048e+05,2.945957e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,2.495833e-01,6.046475e+05,1.665898e+05,3.074266e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.177333e+02,2.600000e-01,6.046475e+05,1.660780e+05,3.202574e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,1.000000e-02,6.273000e+05,1.906697e+05,1.247731e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,2.041667e-02,6.273000e+05,1.900393e+05,2.547451e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,3.083333e-02,6.273000e+05,1.894131e+05,3.847171e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,4.125000e-02,6.273000e+05,1.887910e+05,5.146891e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,5.166667e-02,6.273000e+05,1.881730e+05,6.446611e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,6.208333e-02,6.273000e+05,1.875590e+05,7.746331e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,7.250000e-02,6.273000e+05,1.869490e+05,9.046051e+06,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,8.291667e-02,6.273000e+05,1.863430e+05,1.034577e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,9.333333e-02,6.273000e+05,1.857409e+05,1.164549e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,1.037500e-01,6.273000e+05,1.851426e+05,1.294521e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,1.141667e-01,6.273000e+05,1.845482e+05,1.424493e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,1.245833e-01,6.273000e+05,1.839576e+05,1.554465e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,1.350000e-01,6.273000e+05,1.833708e+05,1.684437e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,1.454167e-01,6.273000e+05,1.827877e+05,1.814409e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,1.558333e-01,6.273000e+05,1.822083e+05,1.944381e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,1.662500e-01,6.273000e+05,1.816325e+05,2.074353e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,1.766667e-01,6.273000e+05,1.810604e+05,2.204325e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,1.870833e-01,6.273000e+05,1.804919e+05,2.334297e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,1.975000e-01,6.273000e+05,1.799269e+05,2.464269e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,2.079167e-01,6.273000e+05,1.793655e+05,2.594241e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,2.183333e-01,6.273000e+05,1.788076e+05,2.724213e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,2.287500e-01,6.273000e+05,1.782531e+05,2.854185e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,2.391667e-01,6.273000e+05,1.777020e+05,2.984157e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,2.495833e-01,6.273000e+05,1.771544e+05,3.114129e+07,1.471871e-09,1.000000e+03,1.055250e-03
4.231500e+02,2.600000e-01,6.273000e+05,1.766101e+05,3.244101e+07,1.471871e-09,1.000000e+03,1.055250e-03
