# boron_feed,boron_limit,LCOW,SEC,Recovery,RO1_Boron_rej,RO1_Feed_pH,HCl dose,RO2_Boron_rej,RO2_Feed_pH,NaOH dose,Mem Area RO1,Mem Area RO2,P1,P2
1.540000e-02,5.000000e-04,9.613191e-01,5.110841e+00,5.947918e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.664430e-01,1.126825e+01,1.073230e+02,1.069190e+02,7.075519e+01,6.926846e+06,1.231993e+06
1.540000e-02,1.000000e-03,9.288190e-01,5.106063e+00,5.935012e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.305556e-01,1.087474e+01,5.512849e+01,1.072362e+02,7.062144e+01,6.904890e+06,1.231662e+06
1.540000e-02,2.400000e-03,9.080230e-01,5.103019e+00,5.926666e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.153847e-01,9.976530e+00,2.174256e+01,1.074410e+02,7.053493e+01,6.890777e+06,1.231448e+06
1.636000e-02,3.000000e-04,9.976164e-01,5.116208e+00,5.962138e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.813201e-01,1.149018e+01,1.656420e+02,1.065691e+02,7.090252e+01,6.951223e+06,1.232358e+06
1.636000e-02,5.000000e-04,9.648115e-01,5.111356e+00,5.949295e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.684742e-01,1.129523e+01,1.129329e+02,1.068852e+02,7.076946e+01,6.929197e+06,1.232029e+06
1.636000e-02,1.000000e-03,9.310643e-01,5.106392e+00,5.935909e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.348958e-01,1.091664e+01,5.873364e+01,1.072141e+02,7.063074e+01,6.906411e+06,1.231685e+06
1.636000e-02,2.400000e-03,9.089353e-01,5.103153e+00,5.927034e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.280803e-01,1.006432e+01,2.320695e+01,1.074320e+02,7.053874e+01,6.891397e+06,1.231457e+06
1.732000e-02,3.000000e-04,1.001609e+00,5.116800e+00,5.963690e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.823737e-01,1.150882e+01,1.720595e+02,1.065309e+02,7.091860e+01,6.953895e+06,1.232398e+06
1.732000e-02,5.000000e-04,9.681832e-01,5.111853e+00,5.950623e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.702735e-01,1.131983e+01,1.183493e+02,1.068525e+02,7.078321e+01,6.931467e+06,1.232063e+06
1.732000e-02,1.000000e-03,9.332891e-01,5.106718e+00,5.936797e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.387255e-01,1.095457e+01,6.230603e+01,1.071923e+02,7.063994e+01,6.907917e+06,1.231708e+06
1.732000e-02,2.400000e-03,9.098265e-01,5.103283e+00,5.927393e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.391421e-01,1.014216e+01,2.463761e+01,1.074232e+02,7.054246e+01,6.892003e+06,1.231466e+06
1.828000e-02,3.000000e-04,1.005439e+00,5.117368e+00,5.965177e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.833148e-01,1.152597e+01,1.782149e+02,1.064943e+02,7.093399e+01,6.956457e+06,1.232436e+06
1.828000e-02,5.000000e-04,9.714453e-01,5.112335e+00,5.951906e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.718785e-01,1.134238e+01,1.235900e+02,1.068210e+02,7.079651e+01,6.933661e+06,1.232096e+06
1.828000e-02,1.000000e-03,9.354931e-01,5.107042e+00,5.937676e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.421296e-01,1.098913e+01,6.584511e+01,1.071707e+02,7.064905e+01,6.909409e+06,1.231731e+06
1.828000e-02,2.400000e-03,9.107120e-01,5.103412e+00,5.927749e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.488665e-01,1.021179e+01,2.605903e+01,1.074145e+02,7.054616e+01,6.892604e+06,1.231475e+06
1.924000e-02,3.000000e-04,1.009117e+00,5.117914e+00,5.966602e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.841605e-01,1.154182e+01,1.841253e+02,1.064592e+02,7.094876e+01,6.958915e+06,1.232472e+06
1.924000e-02,5.000000e-04,9.746057e-01,5.112802e+00,5.953147e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.733191e-01,1.136315e+01,1.286674e+02,1.067904e+02,7.080937e+01,6.935786e+06,1.232128e+06
1.924000e-02,1.000000e-03,9.376648e-01,5.107360e+00,5.938542e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.451754e-01,1.102079e+01,6.933238e+01,1.071495e+02,7.065802e+01,6.910878e+06,1.231753e+06
1.924000e-02,2.400000e-03,9.115987e-01,5.103542e+00,5.928106e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.574822e-01,1.027458e+01,2.748226e+01,1.074057e+02,7.054986e+01,6.893207e+06,1.231485e+06
2.020000e-02,3.000000e-04,1.012650e+00,5.118439e+00,5.967969e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.849246e-01,1.155652e+01,1.898041e+02,1.064255e+02,7.096292e+01,6.961275e+06,1.232507e+06
2.020000e-02,5.000000e-04,9.776689e-01,5.113254e+00,5.954349e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.746193e-01,1.138236e+01,1.335888e+02,1.067609e+02,7.082182e+01,6.937844e+06,1.232158e+06
