# boron_feed,boron_limit,RO1_Boron_rej,LCOW,RO2_Boron_rej
9.250000e-03,1.000000e-03,5.000000e-01,9.160633e-01,8.781362e-01
9.250000e-03,1.000000e-03,5.500000e-01,9.109116e-01,8.510554e-01
9.250000e-03,1.000000e-03,6.000000e-01,9.070399e-01,8.172043e-01
9.250000e-03,1.000000e-03,6.500000e-01,9.025292e-01,7.770600e-01
9.250000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.768107e-01
9.250000e-03,2.400000e-03,4.000000e-01,nan,nan
9.250000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.769217e-01
9.250000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.769726e-01
9.250000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.768254e-01
9.250000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.767926e-01
9.250000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.770600e-01
9.250000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.768107e-01
9.500000e-03,5.000000e-04,4.000000e-01,nan,nan
9.500000e-03,5.000000e-04,4.500000e-01,nan,nan
9.500000e-03,5.000000e-04,5.000000e-01,9.282414e-01,9.423559e-01
9.500000e-03,5.000000e-04,5.500000e-01,9.223590e-01,9.309075e-01
9.500000e-03,5.000000e-04,6.000000e-01,9.174239e-01,9.152047e-01
9.500000e-03,5.000000e-04,6.500000e-01,9.131618e-01,8.950153e-01
9.500000e-03,5.000000e-04,7.000000e-01,9.094299e-01,8.692700e-01
9.500000e-03,1.000000e-03,4.000000e-01,nan,nan
9.500000e-03,1.000000e-03,4.500000e-01,nan,nan
9.500000e-03,1.000000e-03,5.000000e-01,9.169299e-01,8.817204e-01
9.500000e-03,1.000000e-03,5.500000e-01,9.116036e-01,8.554361e-01
9.500000e-03,1.000000e-03,6.000000e-01,9.075078e-01,8.225807e-01
9.500000e-03,1.000000e-03,6.500000e-01,9.034772e-01,7.825903e-01
9.500000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.771963e-01
9.500000e-03,2.400000e-03,4.000000e-01,nan,nan
9.500000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.769380e-01
9.500000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.769203e-01
9.500000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.769892e-01
9.500000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.769870e-01
9.500000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.769015e-01
9.500000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.771963e-01
9.750000e-03,5.000000e-04,4.000000e-01,nan,nan
9.750000e-03,5.000000e-04,4.500000e-01,nan,nan
9.750000e-03,5.000000e-04,5.000000e-01,9.291453e-01,9.448622e-01
9.750000e-03,5.000000e-04,5.500000e-01,9.230996e-01,9.332900e-01
9.750000e-03,5.000000e-04,6.000000e-01,9.180416e-01,9.181287e-01
9.750000e-03,5.000000e-04,6.500000e-01,9.136711e-01,8.986355e-01
9.750000e-03,5.000000e-04,7.000000e-01,9.098316e-01,8.732315e-01
9.750000e-03,1.000000e-03,4.000000e-01,nan,nan
9.750000e-03,1.000000e-03,4.500000e-01,nan,nan
9.750000e-03,1.000000e-03,5.000000e-01,9.177965e-01,8.853047e-01
9.750000e-03,1.000000e-03,5.500000e-01,9.122957e-01,8.598168e-01
9.750000e-03,1.000000e-03,6.000000e-01,9.079758e-01,8.279570e-01
9.750000e-03,1.000000e-03,6.500000e-01,9.044253e-01,7.881206e-01
9.750000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.768300e-01
9.750000e-03,2.400000e-03,4.000000e-01,nan,nan
9.750000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.768746e-01
9.750000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.768399e-01
9.750000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.769471e-01
9.750000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.766650e-01
9.750000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.769910e-01
9.750000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.768300e-01
1.000000e-02,5.000000e-04,4.000000e-01,nan,nan
1.000000e-02,5.000000e-04,4.500000e-01,nan,nan
1.000000e-02,5.000000e-04,5.000000e-01,9.300492e-01,9.473684e-01
1.000000e-02,5.000000e-04,5.500000e-01,9.238402e-01,9.356725e-01
1.000000e-02,5.000000e-04,6.000000e-01,9.186594e-01,9.210526e-01
1.000000e-02,5.000000e-04,6.500000e-01,9.141805e-01,9.022556e-01
1.000000e-02,5.000000e-04,7.000000e-01,9.102333e-01,8.771930e-01
1.000000e-02,1.000000e-03,4.000000e-01,nan,nan
1.000000e-02,1.000000e-03,4.500000e-01,nan,nan
1.000000e-02,1.000000e-03,5.000000e-01,9.186631e-01,8.888889e-01
1.000000e-02,1.000000e-03,5.500000e-01,9.129878e-01,8.641975e-01
1.000000e-02,1.000000e-03,6.000000e-01,9.084438e-01,8.333334e-01
1.000000e-02,1.000000e-03,6.500000e-01,9.053733e-01,7.936509e-01
1.000000e-02,1.000000e-03,7.000000e-01,9.037570e-01,7.407408e-01
1.000000e-02,2.400000e-03,4.000000e-01,nan,nan
1.000000e-02,2.400000e-03,4.500000e-01,9.039628e-01,7.416268e-01
1.000000e-02,2.400000e-03,5.000000e-01,9.025292e-01,7.768637e-01
1.000000e-02,2.400000e-03,5.500000e-01,9.025292e-01,7.768166e-01
1.000000e-02,2.400000e-03,6.000000e-01,9.025292e-01,7.769606e-01
1.000000e-02,2.400000e-03,6.500000e-01,9.025292e-01,7.769640e-01
1.000000e-02,2.400000e-03,7.000000e-01,9.025292e-01,7.769992e-01
