# Water Recovery,Inlet Salinity,LCOW,SEC,Evaporator area,Compressor pressure ratio
5.362500e-01,3.500000e-02,4.257140e+00,1.949412e+01,7.903505e+02,1.515308e+00
5.362500e-01,7.000000e-02,4.368612e+00,2.072350e+01,8.277922e+02,1.556705e+00
5.400000e-01,3.500000e-02,4.254095e+00,1.948494e+01,7.966853e+02,1.515030e+00
5.400000e-01,7.000000e-02,4.367850e+00,2.073646e+01,8.342899e+02,1.557174e+00
5.437500e-01,3.500000e-02,4.251145e+00,1.947630e+01,8.030164e+02,1.514771e+00
5.437500e-01,7.000000e-02,4.367230e+00,2.075049e+01,8.407794e+02,1.557679e+00
5.475000e-01,3.500000e-02,4.248290e+00,1.946820e+01,8.093438e+02,1.514529e+00
5.475000e-01,7.000000e-02,4.366753e+00,2.076561e+01,8.472604e+02,1.558221e+00
5.512500e-01,3.500000e-02,4.245529e+00,1.946063e+01,8.156676e+02,1.514305e+00
5.512500e-01,7.000000e-02,4.366420e+00,2.078185e+01,8.537327e+02,1.558802e+00
5.550000e-01,3.500000e-02,4.242858e+00,1.945360e+01,8.219878e+02,1.514099e+00
5.550000e-01,7.000000e-02,4.366232e+00,2.079923e+01,8.601960e+02,1.559422e+00
5.587500e-01,3.500000e-02,4.240279e+00,1.944710e+01,8.283044e+02,1.513909e+00
5.587500e-01,7.000000e-02,4.366190e+00,2.081777e+01,8.666501e+02,1.560081e+00
5.625000e-01,3.500000e-02,4.237789e+00,1.944113e+01,8.346175e+02,1.513737e+00
5.625000e-01,7.000000e-02,4.366296e+00,2.083750e+01,8.730948e+02,1.560781e+00
5.662500e-01,3.500000e-02,4.235387e+00,1.943570e+01,8.409270e+02,1.513583e+00
5.662500e-01,7.000000e-02,4.366551e+00,2.085844e+01,8.795297e+02,1.561523e+00
5.700000e-01,3.500000e-02,4.233073e+00,1.943078e+01,8.472330e+02,1.513445e+00
5.700000e-01,7.000000e-02,4.366956e+00,2.088062e+01,8.859544e+02,1.562308e+00
5.737500e-01,3.500000e-02,4.230845e+00,1.942640e+01,8.535355e+02,1.513325e+00
5.737500e-01,7.000000e-02,4.367515e+00,2.090408e+01,8.923687e+02,1.563136e+00
5.775000e-01,3.500000e-02,4.228704e+00,1.942255e+01,8.598345e+02,1.513222e+00
5.775000e-01,7.000000e-02,4.368229e+00,2.092886e+01,8.987721e+02,1.564010e+00
5.812500e-01,3.500000e-02,4.226647e+00,1.941923e+01,8.661300e+02,1.513137e+00
5.812500e-01,7.000000e-02,4.369101e+00,2.095497e+01,9.051643e+02,1.564931e+00
5.850000e-01,3.500000e-02,4.224675e+00,1.941644e+01,8.724222e+02,1.513068e+00
5.850000e-01,7.000000e-02,4.370133e+00,2.098248e+01,9.115447e+02,1.565899e+00
5.887500e-01,3.500000e-02,4.222787e+00,1.941418e+01,8.787109e+02,1.513018e+00
5.887500e-01,7.000000e-02,4.371329e+00,2.101141e+01,9.179130e+02,1.566918e+00
5.925000e-01,3.500000e-02,4.220982e+00,1.941246e+01,8.849962e+02,1.512984e+00
5.925000e-01,7.000000e-02,4.372692e+00,2.104181e+01,9.242686e+02,1.567987e+00
5.962500e-01,3.500000e-02,4.219260e+00,1.941129e+01,8.912781e+02,1.512969e+00
5.962500e-01,7.000000e-02,4.374225e+00,2.107373e+01,9.306109e+02,1.569110e+00
6.000000e-01,3.500000e-02,4.217621e+00,1.941065e+01,8.975566e+02,1.512971e+00
6.000000e-01,7.000000e-02,4.375932e+00,2.110722e+01,9.369394e+02,1.570287e+00
6.037500e-01,3.500000e-02,4.216065e+00,1.941057e+01,9.038317e+02,1.512991e+00
6.037500e-01,7.000000e-02,4.377818e+00,2.114234e+01,9.432533e+02,1.571521e+00
6.075000e-01,3.500000e-02,4.214592e+00,1.941104e+01,9.101034e+02,1.513030e+00
6.075000e-01,7.000000e-02,4.379886e+00,2.117913e+01,9.495520e+02,1.572815e+00
6.112500e-01,3.500000e-02,4.213200e+00,1.941208e+01,9.163718e+02,1.513086e+00
6.112500e-01,7.000000e-02,4.382143e+00,2.121767e+01,9.558347e+02,1.574170e+00
6.150000e-01,3.500000e-02,4.211891e+00,1.941368e+01,9.226368e+02,1.513162e+00
6.150000e-01,7.000000e-02,4.384592e+00,2.125802e+01,9.621007e+02,1.575588e+00
6.187500e-01,3.500000e-02,4.210665e+00,1.941586e+01,9.288984e+02,1.513256e+00
6.187500e-01,7.000000e-02,4.387240e+00,2.130024e+01,9.683489e+02,1.577073e+00
6.225000e-01,3.500000e-02,4.209522e+00,1.941862e+01,9.351567e+02,1.513369e+00
6.225000e-01,7.000000e-02,4.390094e+00,2.134442e+01,9.745785e+02,1.578628e+00
6.262500e-01,3.500000e-02,4.208462e+00,1.942198e+01,9.414115e+02,1.513502e+00
6.262500e-01,7.000000e-02,4.393158e+00,2.139063e+01,9.807883e+02,1.580254e+00
6.300000e-01,3.500000e-02,4.207486e+00,1.942594e+01,9.476630e+02,1.513655e+00
6.300000e-01,7.000000e-02,4.396442e+00,2.143896e+01,9.869774e+02,1.581956e+00
6.337500e-01,3.500000e-02,4.206594e+00,1.943052e+01,9.539110e+02,1.513827e+00
6.337500e-01,7.000000e-02,4.399951e+00,2.148950e+01,9.931444e+02,1.583738e+00
6.375000e-01,3.500000e-02,4.205787e+00,1.943572e+01,9.601555e+02,1.514021e+00
6.375000e-01,7.000000e-02,4.403694e+00,2.154235e+01,9.992880e+02,1.585602e+00
6.412500e-01,3.500000e-02,4.205066e+00,1.944157e+01,9.663966e+02,1.514235e+00
6.412500e-01,7.000000e-02,4.407681e+00,2.159761e+01,1.005407e+03,1.587552e+00
6.450000e-01,3.500000e-02,4.204431e+00,1.944807e+01,9.726341e+02,1.514472e+00
6.450000e-01,7.000000e-02,4.411919e+00,2.165539e+01,1.011499e+03,1.589594e+00
6.487500e-01,3.500000e-02,4.203883e+00,1.945524e+01,9.788681e+02,1.514730e+00
6.487500e-01,7.000000e-02,4.416420e+00,2.171581e+01,1.017564e+03,1.591731e+00
6.525000e-01,3.500000e-02,4.203425e+00,1.946310e+01,9.850985e+02,1.515010e+00
6.525000e-01,7.000000e-02,4.421194e+00,2.177900e+01,1.023598e+03,1.593969e+00
6.562500e-01,3.500000e-02,4.203056e+00,1.947166e+01,9.913252e+02,1.515315e+00
6.562500e-01,7.000000e-02,4.426253e+00,2.184510e+01,1.029600e+03,1.596312e+00
6.600000e-01,3.500000e-02,4.202779e+00,1.948095e+01,9.975481e+02,1.515642e+00
6.600000e-01,7.000000e-02,4.431609e+00,2.191425e+01,1.035569e+03,1.598767e+00
6.637500e-01,3.500000e-02,4.202595e+00,1.949099e+01,1.003767e+03,1.515995e+00
6.637500e-01,7.000000e-02,4.437276e+00,2.198661e+01,1.041501e+03,1.601340e+00
6.675000e-01,3.500000e-02,4.202506e+00,1.950179e+01,1.009983e+03,1.516373e+00
6.675000e-01,7.000000e-02,4.443268e+00,2.206234e+01,1.047394e+03,1.604037e+00
6.712500e-01,3.500000e-02,4.202513e+00,1.951338e+01,1.016194e+03,1.516777e+00
6.712500e-01,7.000000e-02,4.449600e+00,2.214164e+01,1.053244e+03,1.606866e+00
6.750000e-01,3.500000e-02,4.202619e+00,1.952580e+01,1.022401e+03,1.517208e+00
6.750000e-01,7.000000e-02,4.456289e+00,2.222470e+01,1.059050e+03,1.609834e+00
6.787500e-01,3.500000e-02,4.202827e+00,1.953905e+01,1.028604e+03,1.517668e+00
6.787500e-01,7.000000e-02,4.463354e+00,2.231173e+01,1.064808e+03,1.612950e+00
6.825000e-01,3.500000e-02,4.203137e+00,1.955318e+01,1.034803e+03,1.518156e+00
6.825000e-01,7.000000e-02,4.470814e+00,2.240295e+01,1.070514e+03,1.616223e+00
6.862500e-01,3.500000e-02,4.203554e+00,1.956822e+01,1.040997e+03,1.518674e+00
6.862500e-01,7.000000e-02,4.478689e+00,2.249861e+01,1.076163e+03,1.619662e+00
6.900000e-01,3.500000e-02,4.204080e+00,1.958420e+01,1.047187e+03,1.519224e+00
6.900000e-01,7.000000e-02,4.487002e+00,2.259897e+01,1.081752e+03,1.623280e+00
6.937500e-01,3.500000e-02,4.204718e+00,1.960115e+01,1.053371e+03,1.519806e+00
6.937500e-01,7.000000e-02,4.495779e+00,2.270432e+01,1.087276e+03,1.627086e+00
6.975000e-01,3.500000e-02,4.205471e+00,1.961912e+01,1.059551e+03,1.520422e+00
6.975000e-01,7.000000e-02,4.505044e+00,2.281498e+01,1.092729e+03,1.631095e+00
7.012500e-01,3.500000e-02,4.206345e+00,1.963815e+01,1.065725e+03,1.521074e+00
7.012500e-01,7.000000e-02,4.514827e+00,2.293127e+01,1.098105e+03,1.635319e+00
7.050000e-01,3.500000e-02,4.207341e+00,1.965829e+01,1.071894e+03,1.521762e+00
7.050000e-01,7.000000e-02,4.525160e+00,2.305355e+01,1.103399e+03,1.639775e+00
7.087500e-01,3.500000e-02,4.208465e+00,1.967958e+01,1.078057e+03,1.522489e+00
7.087500e-01,7.000000e-02,4.536075e+00,2.318223e+01,1.108602e+03,1.644478e+00
7.125000e-01,3.500000e-02,4.209722e+00,1.970207e+01,1.084214e+03,1.523257e+00
7.125000e-01,7.000000e-02,4.547609e+00,2.331774e+01,1.113708e+03,1.649448e+00
7.162500e-01,3.500000e-02,4.211116e+00,1.972583e+01,1.090365e+03,1.524066e+00
7.162500e-01,7.000000e-02,4.559803e+00,2.346053e+01,1.118708e+03,1.654703e+00
7.200000e-01,3.500000e-02,4.212654e+00,1.975091e+01,1.096508e+03,1.524921e+00
7.200000e-01,7.000000e-02,4.572699e+00,2.361111e+01,1.123591e+03,1.660267e+00
7.237500e-01,3.500000e-02,4.214340e+00,1.977739e+01,1.102645e+03,1.525822e+00
7.237500e-01,7.000000e-02,4.586346e+00,2.377005e+01,1.128348e+03,1.666163e+00
7.275000e-01,3.500000e-02,4.216182e+00,1.980532e+01,1.108773e+03,1.526773e+00
7.275000e-01,7.000000e-02,4.600795e+00,2.393795e+01,1.132968e+03,1.672419e+00
7.312500e-01,3.500000e-02,4.218187e+00,1.983480e+01,1.114893e+03,1.527775e+00
7.312500e-01,7.000000e-02,4.616102e+00,2.411547e+01,1.137436e+03,1.679063e+00
7.350000e-01,3.500000e-02,4.220362e+00,1.986589e+01,1.121005e+03,1.528832e+00
7.350000e-01,7.000000e-02,4.632331e+00,2.430333e+01,1.141740e+03,1.686129e+00
7.387500e-01,3.500000e-02,4.222715e+00,1.989870e+01,1.127106e+03,1.529948e+00
7.387500e-01,7.000000e-02,4.649548e+00,2.450233e+01,1.145862e+03,1.693653e+00
7.425000e-01,3.500000e-02,4.225255e+00,1.993332e+01,1.133198e+03,1.531125e+00
7.425000e-01,7.000000e-02,4.667829e+00,2.471335e+01,1.149787e+03,1.701676e+00
7.462500e-01,3.500000e-02,4.227993e+00,1.996985e+01,1.139278e+03,1.532367e+00
7.462500e-01,7.000000e-02,4.687256e+00,2.493734e+01,1.153493e+03,1.710243e+00
7.500000e-01,3.500000e-02,4.230938e+00,2.000842e+01,1.145345e+03,1.533678e+00
7.500000e-01,7.000000e-02,4.707919e+00,2.517536e+01,1.156960e+03,1.719404e+00
