# Water Recovery,Inlet Salinity,LCOW,SEC,Evaporator area,Evaporator temperature,Evaporator pressure,Compressor pressure ratio
4.500000e-01,3.500000e-02,4.341445e+00,1.980952e+01,6.429820e+02,3.481500e+02,3.717434e+04,1.525331e+00
4.500000e-01,3.827586e-02,4.346218e+00,1.987985e+01,6.456597e+02,3.481500e+02,3.701294e+04,1.527708e+00
4.500000e-01,4.155172e-02,4.351422e+00,1.995427e+01,6.483254e+02,3.481500e+02,3.684690e+04,1.530226e+00
4.500000e-01,4.482759e-02,4.357060e+00,2.003279e+01,6.509796e+02,3.481500e+02,3.667628e+04,1.532885e+00
4.500000e-01,4.810345e-02,4.363135e+00,2.011546e+01,6.536217e+02,3.481500e+02,3.650115e+04,1.535688e+00
4.500000e-01,5.137931e-02,4.369655e+00,2.020238e+01,6.562500e+02,3.481500e+02,3.632159e+04,1.538639e+00
4.500000e-01,5.465517e-02,4.376631e+00,2.029364e+01,6.588614e+02,3.481500e+02,3.613768e+04,1.541742e+00
4.500000e-01,5.793103e-02,4.384076e+00,2.038941e+01,6.614520e+02,3.481500e+02,3.594948e+04,1.545004e+00
4.500000e-01,6.120690e-02,4.392008e+00,2.048987e+01,6.640163e+02,3.481500e+02,3.575707e+04,1.548432e+00
4.500000e-01,6.448276e-02,4.400447e+00,2.059523e+01,6.665478e+02,3.481500e+02,3.556054e+04,1.552034e+00
4.500000e-01,6.775862e-02,4.409415e+00,2.070574e+01,6.690384e+02,3.481500e+02,3.535996e+04,1.555820e+00
4.500000e-01,7.103448e-02,4.418941e+00,2.082169e+01,6.714787e+02,3.481500e+02,3.515541e+04,1.559801e+00
4.500000e-01,7.431034e-02,4.429053e+00,2.094339e+01,6.738580e+02,3.481500e+02,3.494697e+04,1.563989e+00
4.500000e-01,7.758621e-02,4.439785e+00,2.107122e+01,6.761635e+02,3.481500e+02,3.473473e+04,1.568400e+00
4.500000e-01,8.086207e-02,4.451172e+00,2.120557e+01,6.783810e+02,3.481500e+02,3.451877e+04,1.573048e+00
4.500000e-01,8.413793e-02,4.463255e+00,2.134690e+01,6.804940e+02,3.481500e+02,3.429918e+04,1.577952e+00
4.500000e-01,8.741379e-02,4.476080e+00,2.149572e+01,6.824839e+02,3.481500e+02,3.407604e+04,1.583131e+00
4.500000e-01,9.068966e-02,4.489695e+00,2.165261e+01,6.843293e+02,3.481500e+02,3.384945e+04,1.588609e+00
4.500000e-01,9.396552e-02,4.504154e+00,2.181821e+01,6.860053e+02,3.481500e+02,3.361949e+04,1.594411e+00
4.500000e-01,9.724138e-02,4.519521e+00,2.199328e+01,6.874834e+02,3.481500e+02,3.338624e+04,1.600568e+00
4.500000e-01,1.005172e-01,4.535863e+00,2.217870e+01,6.887299e+02,3.481500e+02,3.314980e+04,1.607115e+00
4.500000e-01,1.037931e-01,4.553260e+00,2.237549e+01,6.897052e+02,3.481500e+02,3.291027e+04,1.614094e+00
4.500000e-01,1.070690e-01,4.571804e+00,2.258488e+01,6.903617e+02,3.481500e+02,3.266773e+04,1.621554e+00
4.500000e-01,1.103448e-01,4.591599e+00,2.280837e+01,6.906414e+02,3.481500e+02,3.242227e+04,1.629557e+00
4.500000e-01,1.136207e-01,4.612773e+00,2.304781e+01,6.904737e+02,3.481500e+02,3.217399e+04,1.638178e+00
4.500000e-01,1.168966e-01,4.635478e+00,2.330552e+01,6.897700e+02,3.481500e+02,3.192298e+04,1.647512e+00
4.500000e-01,1.201724e-01,4.659896e+00,2.358446e+01,6.884195e+02,3.481500e+02,3.166933e+04,1.657681e+00
4.500000e-01,1.234483e-01,4.686258e+00,2.388846e+01,6.862810e+02,3.481500e+02,3.141315e+04,1.668845e+00
4.500000e-01,1.267241e-01,4.714851e+00,2.422255e+01,6.831740e+02,3.481500e+02,3.115451e+04,1.681213e+00
4.500000e-01,1.300000e-01,4.746041e+00,2.459339e+01,6.788676e+02,3.481500e+02,3.089353e+04,1.695067e+00
4.603448e-01,3.500000e-02,4.326093e+00,1.974536e+01,6.606878e+02,3.481500e+02,3.714167e+04,1.523281e+00
4.603448e-01,3.827586e-02,4.331238e+00,1.981834e+01,6.634315e+02,3.481500e+02,3.697615e+04,1.525742e+00
4.603448e-01,4.155172e-02,4.336824e+00,1.989550e+01,6.661639e+02,3.481500e+02,3.680583e+04,1.528347e+00
4.603448e-01,4.482759e-02,4.342853e+00,1.997687e+01,6.688851e+02,3.481500e+02,3.663077e+04,1.531097e+00
4.603448e-01,4.810345e-02,4.349331e+00,2.006254e+01,6.715943e+02,3.481500e+02,3.645105e+04,1.533996e+00
4.603448e-01,5.137931e-02,4.356266e+00,2.015258e+01,6.742892e+02,3.481500e+02,3.626675e+04,1.537047e+00
4.603448e-01,5.465517e-02,4.363671e+00,2.024713e+01,6.769666e+02,3.481500e+02,3.607795e+04,1.540256e+00
4.603448e-01,5.793103e-02,4.371560e+00,2.034635e+01,6.796219e+02,3.481500e+02,3.588472e+04,1.543630e+00
4.603448e-01,6.120690e-02,4.379952e+00,2.045044e+01,6.822492e+02,3.481500e+02,3.568715e+04,1.547176e+00
4.603448e-01,6.448276e-02,4.388867e+00,2.055962e+01,6.848413e+02,3.481500e+02,3.548532e+04,1.550904e+00
4.603448e-01,6.775862e-02,4.398331e+00,2.067415e+01,6.873897e+02,3.481500e+02,3.527932e+04,1.554822e+00
4.603448e-01,7.103448e-02,4.408371e+00,2.079434e+01,6.898843e+02,3.481500e+02,3.506923e+04,1.558944e+00
4.603448e-01,7.431034e-02,4.419017e+00,2.092051e+01,6.923137e+02,3.481500e+02,3.485514e+04,1.563282e+00
4.603448e-01,7.758621e-02,4.430304e+00,2.105304e+01,6.946645e+02,3.481500e+02,3.463714e+04,1.567850e+00
4.603448e-01,8.086207e-02,4.442269e+00,2.119234e+01,6.969216e+02,3.481500e+02,3.441531e+04,1.572666e+00
4.603448e-01,8.413793e-02,4.454954e+00,2.133889e+01,6.990678e+02,3.481500e+02,3.418976e+04,1.577747e+00
4.603448e-01,8.741379e-02,4.468405e+00,2.149320e+01,7.010835e+02,3.481500e+02,3.396056e+04,1.583114e+00
4.603448e-01,9.068966e-02,4.482671e+00,2.165586e+01,7.029462e+02,3.481500e+02,3.372782e+04,1.588792e+00
4.603448e-01,9.396552e-02,4.497810e+00,2.182754e+01,7.046298e+02,3.481500e+02,3.349163e+04,1.594806e+00
4.603448e-01,9.724138e-02,4.513885e+00,2.200901e+01,7.061043e+02,3.481500e+02,3.325209e+04,1.601187e+00
4.603448e-01,1.005172e-01,4.530967e+00,2.220117e+01,7.073342e+02,3.481500e+02,3.300928e+04,1.607974e+00
4.603448e-01,1.037931e-01,4.549137e+00,2.240508e+01,7.082772e+02,3.481500e+02,3.276331e+04,1.615207e+00
4.603448e-01,1.070690e-01,4.568490e+00,2.262202e+01,7.088827e+02,3.481500e+02,3.251427e+04,1.622940e+00
4.603448e-01,1.103448e-01,4.589137e+00,2.285355e+01,7.090884e+02,3.481500e+02,3.226227e+04,1.631236e+00
4.603448e-01,1.136207e-01,4.611209e+00,2.310162e+01,7.088177e+02,3.481500e+02,3.200740e+04,1.640175e+00
4.603448e-01,1.168966e-01,4.634866e+00,2.336867e+01,7.079740e+02,3.481500e+02,3.174975e+04,1.649859e+00
4.603448e-01,1.201724e-01,4.660303e+00,2.365789e+01,7.064349e+02,3.481500e+02,3.148944e+04,1.660418e+00
4.603448e-01,1.234483e-01,4.687767e+00,2.397343e+01,7.040428e+02,3.481500e+02,3.122655e+04,1.672025e+00
4.603448e-01,1.267241e-01,4.717566e+00,2.432079e+01,7.005942e+02,3.481500e+02,3.096120e+04,1.684911e+00
4.603448e-01,1.300000e-01,nan,nan,nan,nan,nan,nan
4.706897e-01,3.500000e-02,4.311873e+00,1.968701e+01,6.783616e+02,3.481500e+02,3.710751e+04,1.521424e+00
4.706897e-01,3.827586e-02,4.317394e+00,1.976273e+01,6.811708e+02,3.481500e+02,3.693768e+04,1.523973e+00
4.706897e-01,4.155172e-02,4.323368e+00,1.984276e+01,6.839691e+02,3.481500e+02,3.676287e+04,1.526669e+00
4.706897e-01,4.482759e-02,4.329797e+00,1.992715e+01,6.867565e+02,3.481500e+02,3.658316e+04,1.529515e+00
4.706897e-01,4.810345e-02,4.336688e+00,2.001596e+01,6.895317e+02,3.481500e+02,3.639863e+04,1.532515e+00
4.706897e-01,5.137931e-02,4.344050e+00,2.010931e+01,6.922920e+02,3.481500e+02,3.620935e+04,1.535673e+00
4.706897e-01,5.465517e-02,4.351896e+00,2.020734e+01,6.950338e+02,3.481500e+02,3.601543e+04,1.538995e+00
4.706897e-01,5.793103e-02,4.360244e+00,2.031022e+01,6.977519e+02,3.481500e+02,3.581693e+04,1.542489e+00
4.706897e-01,6.120690e-02,4.369111e+00,2.041816e+01,7.004398e+02,3.481500e+02,3.561394e+04,1.546161e+00
4.706897e-01,6.448276e-02,4.378521e+00,2.053141e+01,7.030899e+02,3.481500e+02,3.540656e+04,1.550023e+00
4.706897e-01,6.775862e-02,4.388499e+00,2.065023e+01,7.056930e+02,3.481500e+02,3.519488e+04,1.554084e+00
4.706897e-01,7.103448e-02,4.399074e+00,2.077494e+01,7.082384e+02,3.481500e+02,3.497898e+04,1.558356e+00
4.706897e-01,7.431034e-02,4.410278e+00,2.090588e+01,7.107138e+02,3.481500e+02,3.475897e+04,1.562854e+00
4.706897e-01,7.758621e-02,4.422145e+00,2.104344e+01,7.131052e+02,3.481500e+02,3.453493e+04,1.567593e+00
4.706897e-01,8.086207e-02,4.434716e+00,2.118805e+01,7.153967e+02,3.481500e+02,3.430696e+04,1.572589e+00
4.706897e-01,8.413793e-02,4.448031e+00,2.134019e+01,7.175702e+02,3.481500e+02,3.407516e+04,1.577862e+00
4.706897e-01,8.741379e-02,4.462140e+00,2.150039e+01,7.196050e+02,3.481500e+02,3.383962e+04,1.583432e+00
4.706897e-01,9.068966e-02,4.477093e+00,2.166925e+01,7.214776e+02,3.481500e+02,3.360045e+04,1.589326e+00
4.706897e-01,9.396552e-02,4.492948e+00,2.184747e+01,7.231606e+02,3.481500e+02,3.335775e+04,1.595569e+00
4.706897e-01,9.724138e-02,4.509771e+00,2.203583e+01,7.246222e+02,3.481500e+02,3.311161e+04,1.602194e+00
4.706897e-01,1.005172e-01,4.527635e+00,2.223525e+01,7.258249e+02,3.481500e+02,3.286215e+04,1.609240e+00
4.706897e-01,1.037931e-01,4.546625e+00,2.244685e+01,7.267239e+02,3.481500e+02,3.260945e+04,1.616750e+00
4.706897e-01,1.070690e-01,4.566839e+00,2.267194e+01,7.272648e+02,3.481500e+02,3.235364e+04,1.624780e+00
4.706897e-01,1.103448e-01,4.588391e+00,2.291217e+01,7.273807e+02,3.481500e+02,3.209480e+04,1.633396e+00
4.706897e-01,1.136207e-01,4.611422e+00,2.316958e+01,7.269883e+02,3.481500e+02,3.183305e+04,1.642684e+00
4.706897e-01,1.168966e-01,4.636099e+00,2.344679e+01,7.259817e+02,3.481500e+02,3.156848e+04,1.652751e+00
4.706897e-01,1.201724e-01,4.662632e+00,2.374723e+01,7.242252e+02,3.481500e+02,3.130122e+04,1.663740e+00
4.706897e-01,1.234483e-01,4.691284e+00,2.407541e+01,7.215423e+02,3.481500e+02,3.103135e+04,1.675837e+00
4.706897e-01,1.267241e-01,4.722392e+00,2.443741e+01,7.177021e+02,3.481500e+02,3.075900e+04,1.689300e+00
4.706897e-01,1.300000e-01,nan,nan,nan,nan,nan,nan
4.810345e-01,3.500000e-02,4.298706e+00,1.963412e+01,6.960038e+02,3.481500e+02,3.707176e+04,1.519748e+00
4.810345e-01,3.827586e-02,4.304611e+00,1.971272e+01,6.988778e+02,3.481500e+02,3.689741e+04,1.522388e+00
4.810345e-01,4.155172e-02,4.310981e+00,1.979577e+01,7.017414e+02,3.481500e+02,3.671789e+04,1.525181e+00
4.810345e-01,4.482759e-02,4.317820e+00,1.988331e+01,7.045941e+02,3.481500e+02,3.653330e+04,1.528129e+00
4.810345e-01,4.810345e-02,4.325134e+00,1.997545e+01,7.074341e+02,3.481500e+02,3.634371e+04,1.531236e+00
4.810345e-01,5.137931e-02,4.332936e+00,2.007229e+01,7.102584e+02,3.481500e+02,3.614922e+04,1.534508e+00
4.810345e-01,5.465517e-02,4.341239e+00,2.017400e+01,7.130628e+02,3.481500e+02,3.594991e+04,1.537950e+00
4.810345e-01,5.793103e-02,4.350061e+00,2.028077e+01,7.158415e+02,3.481500e+02,3.574588e+04,1.541571e+00
4.810345e-01,6.120690e-02,4.359422e+00,2.039282e+01,7.185877e+02,3.481500e+02,3.553721e+04,1.545379e+00
4.810345e-01,6.448276e-02,4.369346e+00,2.051039e+01,7.212929e+02,3.481500e+02,3.532401e+04,1.549384e+00
4.810345e-01,6.775862e-02,4.379860e+00,2.063379e+01,7.239472e+02,3.481500e+02,3.510637e+04,1.553598e+00
4.810345e-01,7.103448e-02,4.390994e+00,2.076333e+01,7.265394e+02,3.481500e+02,3.488438e+04,1.558032e+00
4.810345e-01,7.431034e-02,4.402781e+00,2.089938e+01,7.290563e+02,3.481500e+02,3.465816e+04,1.562703e+00
4.810345e-01,7.758621e-02,4.415257e+00,2.104233e+01,7.314832e+02,3.481500e+02,3.442779e+04,1.567624e+00
4.810345e-01,8.086207e-02,4.428463e+00,2.119262e+01,7.338032e+02,3.481500e+02,3.419338e+04,1.572815e+00
4.810345e-01,8.413793e-02,4.442442e+00,2.135075e+01,7.359974e+02,3.481500e+02,3.395503e+04,1.578294e+00
4.810345e-01,8.741379e-02,4.457243e+00,2.151727e+01,7.380441e+02,3.481500e+02,3.371285e+04,1.584085e+00
4.810345e-01,9.068966e-02,4.472920e+00,2.169280e+01,7.399184e+02,3.481500e+02,3.346695e+04,1.590211e+00
4.810345e-01,9.396552e-02,4.489533e+00,2.187804e+01,7.415915e+02,3.481500e+02,3.321743e+04,1.596703e+00
4.810345e-01,9.724138e-02,4.507148e+00,2.207382e+01,7.430299e+02,3.481500e+02,3.296440e+04,1.603592e+00
4.810345e-01,1.005172e-01,4.525842e+00,2.228108e+01,7.441938e+02,3.481500e+02,3.270797e+04,1.610920e+00
4.810345e-01,1.037931e-01,4.545702e+00,2.250096e+01,7.450354e+02,3.481500e+02,3.244824e+04,1.618732e+00
4.810345e-01,1.070690e-01,4.566832e+00,2.273487e+01,7.454965e+02,3.481500e+02,3.218534e+04,1.627085e+00
4.810345e-01,1.103448e-01,4.589351e+00,2.298451e+01,7.455047e+02,3.481500e+02,3.191936e+04,1.636051e+00
4.810345e-01,1.136207e-01,4.613408e+00,2.325206e+01,7.449693e+02,3.481500e+02,3.165043e+04,1.645721e+00
4.810345e-01,1.168966e-01,4.639179e+00,2.354033e+01,7.437736e+02,3.481500e+02,3.137864e+04,1.656209e+00
4.810345e-01,1.201724e-01,4.666891e+00,2.385302e+01,7.417664e+02,3.481500e+02,3.110413e+04,1.667671e+00
4.810345e-01,1.234483e-01,4.696829e+00,2.419509e+01,7.387491e+02,3.481500e+02,3.082699e+04,1.680314e+00
4.810345e-01,1.267241e-01,nan,nan,nan,nan,nan,nan
4.810345e-01,1.300000e-01,nan,nan,nan,nan,nan,nan
4.913793e-01,3.500000e-02,4.286522e+00,1.958640e+01,7.136149e+02,3.481500e+02,3.703431e+04,1.518243e+00
4.913793e-01,3.827586e-02,4.292821e+00,1.966802e+01,7.165532e+02,3.481500e+02,3.685521e+04,1.520980e+00
4.913793e-01,4.155172e-02,4.299597e+00,1.975423e+01,7.194812e+02,3.481500e+02,3.667075e+04,1.523874e+00
4.913793e-01,4.482759e-02,4.306857e+00,1.984511e+01,7.223981e+02,3.481500e+02,3.648103e+04,1.526930e+00
4.913793e-01,4.810345e-02,4.314609e+00,1.994075e+01,7.253017e+02,3.481500e+02,3.628613e+04,1.530151e+00
4.913793e-01,5.137931e-02,4.322865e+00,2.004130e+01,7.281884e+02,3.481500e+02,3.608616e+04,1.533543e+00
4.913793e-01,5.465517e-02,4.331641e+00,2.014692e+01,7.310535e+02,3.481500e+02,3.588120e+04,1.537113e+00
4.913793e-01,5.793103e-02,4.340955e+00,2.025782e+01,7.338906e+02,3.481500e+02,3.567135e+04,1.540870e+00
4.913793e-01,6.120690e-02,4.350831e+00,2.037423e+01,7.366922e+02,3.481500e+02,3.545672e+04,1.544823e+00
4.913793e-01,6.448276e-02,4.361291e+00,2.049643e+01,7.394492e+02,3.481500e+02,3.523740e+04,1.548982e+00
4.913793e-01,6.775862e-02,4.372365e+00,2.062471e+01,7.421511e+02,3.481500e+02,3.501350e+04,1.553359e+00
4.913793e-01,7.103448e-02,4.384084e+00,2.075941e+01,7.447856e+02,3.481500e+02,3.478513e+04,1.557968e+00
4.913793e-01,7.431034e-02,4.396482e+00,2.090092e+01,7.473390e+02,3.481500e+02,3.455238e+04,1.562824e+00
4.913793e-01,7.758621e-02,4.409598e+00,2.104964e+01,7.497956e+02,3.481500e+02,3.431536e+04,1.567943e+00
4.913793e-01,8.086207e-02,4.423472e+00,2.120602e+01,7.521378e+02,3.481500e+02,3.407420e+04,1.573343e+00
4.913793e-01,8.413793e-02,4.438151e+00,2.137059e+01,7.543454e+02,3.481500e+02,3.382899e+04,1.579046e+00
4.913793e-01,8.741379e-02,4.453684e+00,2.154390e+01,7.563957e+02,3.481500e+02,3.357985e+04,1.585074e+00
4.913793e-01,9.068966e-02,4.470127e+00,2.172660e+01,7.582625e+02,3.481500e+02,3.332689e+04,1.591453e+00
4.913793e-01,9.396552e-02,4.487541e+00,2.191940e+01,7.599155e+02,3.481500e+02,3.307023e+04,1.598213e+00
4.913793e-01,9.724138e-02,4.505997e+00,2.212316e+01,7.613192e+02,3.481500e+02,3.280998e+04,1.605390e+00
4.913793e-01,1.005172e-01,4.525573e+00,2.233887e+01,7.624312e+02,3.481500e+02,3.254625e+04,1.613023e+00
4.913793e-01,1.037931e-01,4.546360e+00,2.256771e+01,7.632006e+02,3.481500e+02,3.227918e+04,1.621163e+00
4.913793e-01,1.070690e-01,4.568467e+00,2.281115e+01,7.635647e+02,3.481500e+02,3.200886e+04,1.629870e+00
4.913793e-01,1.103448e-01,4.592020e+00,2.307098e+01,7.634451e+02,3.481500e+02,3.173542e+04,1.639219e+00
4.913793e-01,1.136207e-01,4.617176e+00,2.334955e+01,7.627422e+02,3.481500e+02,3.145899e+04,1.649306e+00
4.913793e-01,1.168966e-01,4.644125e+00,2.364987e+01,7.613272e+02,3.481500e+02,3.117967e+04,1.660258e+00
4.913793e-01,1.201724e-01,4.673110e+00,2.397598e+01,7.590308e+02,3.481500e+02,3.089760e+04,1.672244e+00
4.913793e-01,1.234483e-01,nan,nan,nan,nan,nan,nan
4.913793e-01,1.267241e-01,nan,nan,nan,nan,nan,nan
4.913793e-01,1.300000e-01,nan,nan,nan,nan,nan,nan
5.017241e-01,3.500000e-02,4.275262e+00,1.954360e+01,7.311954e+02,3.481500e+02,3.699505e+04,1.516900e+00
5.017241e-01,3.827586e-02,4.281963e+00,1.962838e+01,7.341973e+02,3.481500e+02,3.681095e+04,1.519738e+00
5.017241e-01,4.155172e-02,4.289158e+00,1.971793e+01,7.371889e+02,3.481500e+02,3.662130e+04,1.522740e+00
5.017241e-01,4.482759e-02,4.296852e+00,1.981233e+01,7.401689e+02,3.481500e+02,3.642618e+04,1.525910e+00
5.017241e-01,4.810345e-02,4.305056e+00,1.991168e+01,7.431347e+02,3.481500e+02,3.622570e+04,1.529252e+00
5.017241e-01,5.137931e-02,4.313783e+00,2.001616e+01,7.460821e+02,3.481500e+02,3.601996e+04,1.532772e+00
5.017241e-01,5.465517e-02,4.323051e+00,2.012593e+01,7.490057e+02,3.481500e+02,3.580906e+04,1.536479e+00
5.017241e-01,5.793103e-02,4.332879e+00,2.024122e+01,7.518987e+02,3.481500e+02,3.559310e+04,1.540382e+00
5.017241e-01,6.120690e-02,4.343290e+00,2.036229e+01,7.547527e+02,3.481500e+02,3.537220e+04,1.544489e+00
5.017241e-01,6.448276e-02,4.354312e+00,2.048941e+01,7.575579e+02,3.481500e+02,3.514645e+04,1.548813e+00
5.017241e-01,6.775862e-02,4.365973e+00,2.062291e+01,7.603030e+02,3.481500e+02,3.491597e+04,1.553366e+00
5.017241e-01,7.103448e-02,4.378307e+00,2.076315e+01,7.629751e+02,3.481500e+02,3.468088e+04,1.558162e+00
5.017241e-01,7.431034e-02,4.391348e+00,2.091050e+01,7.655594e+02,3.481500e+02,3.444128e+04,1.563218e+00
5.017241e-01,7.758621e-02,4.405137e+00,2.106540e+01,7.680394e+02,3.481500e+02,3.419729e+04,1.568549e+00
5.017241e-01,8.086207e-02,4.419717e+00,2.122833e+01,7.703965e+02,3.481500e+02,3.394903e+04,1.574177e+00
5.017241e-01,8.413793e-02,4.435135e+00,2.139981e+01,7.726095e+02,3.481500e+02,3.369662e+04,1.580121e+00
5.017241e-01,8.741379e-02,4.451442e+00,2.158042e+01,7.746543e+02,3.481500e+02,3.344018e+04,1.586405e+00
5.017241e-01,9.068966e-02,4.468697e+00,2.177083e+01,7.765035e+02,3.481500e+02,3.317982e+04,1.593058e+00
5.017241e-01,9.396552e-02,4.486962e+00,2.197178e+01,7.781249e+02,3.481500e+02,3.291567e+04,1.600110e+00
5.017241e-01,9.724138e-02,4.506311e+00,2.218415e+01,7.794809e+02,3.481500e+02,3.264785e+04,1.607598e+00
5.017241e-01,1.005172e-01,4.526826e+00,2.240897e+01,7.805265e+02,3.481500e+02,3.237649e+04,1.615565e+00
5.017241e-01,1.037931e-01,4.548603e+00,2.264749e+01,7.812070e+02,3.481500e+02,3.210172e+04,1.624062e+00
5.017241e-01,1.070690e-01,4.571755e+00,2.290124e+01,7.814547e+02,3.481500e+02,3.182365e+04,1.633154e+00
5.017241e-01,1.103448e-01,4.596416e+00,2.317214e+01,7.811843e+02,3.481500e+02,3.154241e+04,1.642921e+00
5.017241e-01,1.136207e-01,4.622753e+00,2.346269e+01,7.802862e+02,3.481500e+02,3.125814e+04,1.653468e+00
5.017241e-01,1.168966e-01,4.650972e+00,2.377617e+01,7.786171e+02,3.481500e+02,3.097095e+04,1.664931e+00
5.017241e-01,1.201724e-01,nan,nan,nan,nan,nan,nan
5.017241e-01,1.234483e-01,nan,nan,nan,nan,nan,nan
5.017241e-01,1.267241e-01,nan,nan,nan,nan,nan,nan
5.017241e-01,1.300000e-01,nan,nan,nan,nan,nan,nan
5.120690e-01,3.500000e-02,4.264870e+00,1.950550e+01,7.487459e+02,3.481500e+02,3.695384e+04,1.515712e+00
5.120690e-01,3.827586e-02,4.271986e+00,1.959362e+01,7.518107e+02,3.481500e+02,3.676449e+04,1.518657e+00
5.120690e-01,4.155172e-02,4.279612e+00,1.968668e+01,7.548650e+02,3.481500e+02,3.656936e+04,1.521773e+00
5.120690e-01,4.482759e-02,4.287756e+00,1.978480e+01,7.579069e+02,3.481500e+02,3.636857e+04,1.525063e+00
5.120690e-01,4.810345e-02,4.296429e+00,1.988809e+01,7.609333e+02,3.481500e+02,3.616221e+04,1.528534e+00
5.120690e-01,5.137931e-02,4.305647e+00,1.999673e+01,7.639395e+02,3.481500e+02,3.595040e+04,1.532191e+00
5.120690e-01,5.465517e-02,4.315427e+00,2.011092e+01,7.669193e+02,3.481500e+02,3.573324e+04,1.536044e+00
5.120690e-01,5.793103e-02,4.325792e+00,2.023090e+01,7.698653e+02,3.481500e+02,3.551085e+04,1.540102e+00
5.120690e-01,6.120690e-02,4.336765e+00,2.035693e+01,7.727682e+02,3.481500e+02,3.528335e+04,1.544375e+00
5.120690e-01,6.448276e-02,4.348375e+00,2.048932e+01,7.756177e+02,3.481500e+02,3.505083e+04,1.548876e+00
5.120690e-01,6.775862e-02,4.360653e+00,2.062841e+01,7.784014e+02,3.481500e+02,3.481344e+04,1.553619e+00
5.120690e-01,7.103448e-02,4.373633e+00,2.077456e+01,7.811055e+02,3.481500e+02,3.457128e+04,1.558617e+00
5.120690e-01,7.431034e-02,4.387353e+00,2.092818e+01,7.837146e+02,3.481500e+02,3.432448e+04,1.563887e+00
5.120690e-01,7.758621e-02,4.401854e+00,2.108972e+01,7.862109e+02,3.481500e+02,3.407316e+04,1.569448e+00
5.120690e-01,8.086207e-02,4.417180e+00,2.125968e+01,7.885749e+02,3.481500e+02,3.381745e+04,1.575320e+00
5.120690e-01,8.413793e-02,4.433381e+00,2.143859e+01,7.907842e+02,3.481500e+02,3.355747e+04,1.581525e+00
5.120690e-01,8.741379e-02,4.450509e+00,2.162706e+01,7.928135e+02,3.481500e+02,3.329335e+04,1.588088e+00
5.120690e-01,9.068966e-02,4.468626e+00,2.182577e+01,7.946336e+02,3.481500e+02,3.302523e+04,1.595038e+00
5.120690e-01,9.396552e-02,4.487797e+00,2.203550e+01,7.962107e+02,3.481500e+02,3.275323e+04,1.602407e+00
5.120690e-01,9.724138e-02,4.508099e+00,2.225716e+01,7.975047e+02,3.481500e+02,3.247748e+04,1.610233e+00
5.120690e-01,1.005172e-01,4.529616e+00,2.249183e+01,7.984675e+02,3.481500e+02,3.219812e+04,1.618562e+00
5.120690e-01,1.037931e-01,4.552451e+00,2.274082e+01,7.990403e+02,3.481500e+02,3.191528e+04,1.627449e+00
5.120690e-01,1.070690e-01,4.576722e+00,2.300574e+01,7.991497e+02,3.481500e+02,3.162910e+04,1.636962e+00
5.120690e-01,1.103448e-01,4.602573e+00,2.328866e+01,7.987024e+02,3.481500e+02,3.133970e+04,1.647188e+00
5.120690e-01,1.136207e-01,4.630183e+00,2.359227e+01,7.975770e+02,3.481500e+02,3.104723e+04,1.658239e+00
5.120690e-01,1.168966e-01,4.659774e+00,2.392013e+01,7.956132e+02,3.481500e+02,3.075183e+04,1.670267e+00
5.120690e-01,1.201724e-01,nan,nan,nan,nan,nan,nan
5.120690e-01,1.234483e-01,nan,nan,nan,nan,nan,nan
5.120690e-01,1.267241e-01,nan,nan,nan,nan,nan,nan
5.120690e-01,1.300000e-01,nan,nan,nan,nan,nan,nan
5.224138e-01,3.500000e-02,4.255299e+00,1.947192e+01,7.662669e+02,3.481500e+02,3.691054e+04,1.514672e+00
5.224138e-01,3.827586e-02,4.262844e+00,1.956355e+01,7.693939e+02,3.481500e+02,3.671564e+04,1.517730e+00
5.224138e-01,4.155172e-02,4.270917e+00,1.966034e+01,7.725098e+02,3.481500e+02,3.651475e+04,1.520967e+00
5.224138e-01,4.482759e-02,4.279528e+00,1.976239e+01,7.756123e+02,3.481500e+02,3.630798e+04,1.524385e+00
5.224138e-01,4.810345e-02,4.288689e+00,1.986986e+01,7.786976e+02,3.481500e+02,3.609543e+04,1.527993e+00
5.224138e-01,5.137931e-02,4.298419e+00,1.998293e+01,7.817604e+02,3.481500e+02,3.587722e+04,1.531797e+00
5.224138e-01,5.465517e-02,4.308735e+00,2.010183e+01,7.847938e+02,3.481500e+02,3.565347e+04,1.535806e+00
5.224138e-01,5.793103e-02,4.319661e+00,2.022680e+01,7.877896e+02,3.481500e+02,3.542430e+04,1.540030e+00
5.224138e-01,6.120690e-02,4.331225e+00,2.035814e+01,7.907378e+02,3.481500e+02,3.518984e+04,1.544482e+00
5.224138e-01,6.448276e-02,4.343454e+00,2.049617e+01,7.936269e+02,3.481500e+02,3.495021e+04,1.549173e+00
5.224138e-01,6.775862e-02,4.356382e+00,2.064124e+01,7.964439e+02,3.481500e+02,3.470552e+04,1.554119e+00
5.224138e-01,7.103448e-02,4.370045e+00,2.079374e+01,7.991742e+02,3.481500e+02,3.445593e+04,1.559334e+00
5.224138e-01,7.431034e-02,4.384482e+00,2.095409e+01,8.018010e+02,3.481500e+02,3.420155e+04,1.564837e+00
5.224138e-01,7.758621e-02,4.399736e+00,2.112277e+01,8.043058e+02,3.481500e+02,3.394251e+04,1.570646e+00
